codgeo;CS1_8-AGEREMPLOI_POP_ENS_ENS;CS1_8-AGEREMPLOI_POP_1_ENS;CS1_8-AGEREMPLOI_POP_2_ENS;CS1_8-AGEREMPLOI_POP_3_ENS;CS1_8-AGEREMPLOI_POP_4_ENS;CS1_8-AGEREMPLOI_POP_5_ENS;CS1_8-AGEREMPLOI_POP_6_ENS;CS1_8-AGEREMPLOI_POP_7_ENS;CS1_8-AGEREMPLOI_POP_8_ENS;CS1_8-AGEREMPLOI_POP_ENS_15;CS1_8-AGEREMPLOI_POP_1_15;CS1_8-AGEREMPLOI_POP_2_15;CS1_8-AGEREMPLOI_POP_3_15;CS1_8-AGEREMPLOI_POP_4_15;CS1_8-AGEREMPLOI_POP_5_15;CS1_8-AGEREMPLOI_POP_6_15;CS1_8-AGEREMPLOI_POP_7_15;CS1_8-AGEREMPLOI_POP_8_15;CS1_8-AGEREMPLOI_POP_ENS_25;CS1_8-AGEREMPLOI_POP_1_25;CS1_8-AGEREMPLOI_POP_2_25;CS1_8-AGEREMPLOI_POP_3_25;CS1_8-AGEREMPLOI_POP_4_25;CS1_8-AGEREMPLOI_POP_5_25;CS1_8-AGEREMPLOI_POP_6_25;CS1_8-AGEREMPLOI_POP_7_25;CS1_8-AGEREMPLOI_POP_8_25;CS1_8-AGEREMPLOI_POP_ENS_55;CS1_8-AGEREMPLOI_POP_1_55;CS1_8-AGEREMPLOI_POP_2_55;CS1_8-AGEREMPLOI_POP_3_55;CS1_8-AGEREMPLOI_POP_4_55;CS1_8-AGEREMPLOI_POP_5_55;CS1_8-AGEREMPLOI_POP_6_55;CS1_8-AGEREMPLOI_POP_7_55;CS1_8-AGEREMPLOI_POP_8_55;CS1_8-SEXE_POP_ENS_ENS;CS1_8-SEXE_POP_1_ENS;CS1_8-SEXE_POP_2_ENS;CS1_8-SEXE_POP_3_ENS;CS1_8-SEXE_POP_4_ENS;CS1_8-SEXE_POP_5_ENS;CS1_8-SEXE_POP_6_ENS;CS1_8-SEXE_POP_7_ENS;CS1_8-SEXE_POP_8_ENS;CS1_8-SEXE_POP_ENS_1;CS1_8-SEXE_POP_1_1;CS1_8-SEXE_POP_2_1;CS1_8-SEXE_POP_3_1;CS1_8-SEXE_POP_4_1;CS1_8-SEXE_POP_5_1;CS1_8-SEXE_POP_6_1;CS1_8-SEXE_POP_7_1;CS1_8-SEXE_POP_8_1;CS1_8-SEXE_POP_ENS_2;CS1_8-SEXE_POP_1_2;CS1_8-SEXE_POP_2_2;CS1_8-SEXE_POP_3_2;CS1_8-SEXE_POP_4_2;CS1_8-SEXE_POP_5_2;CS1_8-SEXE_POP_6_2;CS1_8-SEXE_POP_7_2;CS1_8-SEXE_POP_8_2;IRANC-AGE5_55_POP_ENS_ENS;IRANC-AGE5_55_POP_2_ENS;IRANC-AGE5_55_POP_3_ENS;IRANC-AGE5_55_POP_ENS_01;IRANC-AGE5_55_POP_2_01;IRANC-AGE5_55_POP_3_01;IRANC-AGE5_55_POP_ENS_15;IRANC-AGE5_55_POP_2_15;IRANC-AGE5_55_POP_3_15;IRANC-AGE5_55_POP_ENS_25;IRANC-AGE5_55_POP_2_25;IRANC-AGE5_55_POP_3_25;IRANC-AGE5_55_POP_ENS_55;IRANC-AGE5_55_POP_2_55;IRANC-AGE5_55_POP_3_55;IRANR_2_POP_ENS;IRANR_2_POP_1;IRANR_2_POP_2;IRANR_2_POP_3;IRANR_2_POP_4;IRANR_2_POP_5;IRANR_2_POP_6;IRANR_2_POP_7;SEXE-AGE15_15_90_POP_ENS_ENS;SEXE-AGE15_15_90_POP_1_ENS;SEXE-AGE15_15_90_POP_2_ENS;SEXE-AGE15_15_90_POP_ENS_00;SEXE-AGE15_15_90_POP_1_00;SEXE-AGE15_15_90_POP_2_00;SEXE-AGE15_15_90_POP_ENS_15;SEXE-AGE15_15_90_POP_1_15;SEXE-AGE15_15_90_POP_2_15;SEXE-AGE15_15_90_POP_ENS_30;SEXE-AGE15_15_90_POP_1_30;SEXE-AGE15_15_90_POP_2_30;SEXE-AGE15_15_90_POP_ENS_45;SEXE-AGE15_15_90_POP_1_45;SEXE-AGE15_15_90_POP_2_45;SEXE-AGE15_15_90_POP_ENS_60;SEXE-AGE15_15_90_POP_1_60;SEXE-AGE15_15_90_POP_2_60;SEXE-AGE15_15_90_POP_ENS_75;SEXE-AGE15_15_90_POP_1_75;SEXE-AGE15_15_90_POP_2_75;SEXE-AGE15_15_90_POP_ENS_90;SEXE-AGE15_15_90_POP_1_90;SEXE-AGE15_15_90_POP_2_90;SEXE-AGE3_B_POP_ENS_ENS;SEXE-AGE3_B_POP_1_ENS;SEXE-AGE3_B_POP_2_ENS;SEXE-AGE3_B_POP_ENS_00;SEXE-AGE3_B_POP_1_00;SEXE-AGE3_B_POP_2_00;SEXE-AGE3_B_POP_ENS_20;SEXE-AGE3_B_POP_1_20;SEXE-AGE3_B_POP_2_20;SEXE-AGE3_B_POP_ENS_65;SEXE-AGE3_B_POP_1_65;SEXE-AGE3_B_POP_2_65
244600573;3485360311;187431839;154927033;216825741;269860205;521250837;319155219;1457679997;358229441;208384806;0;19.301341;4.98366;26020861;30888602;20214586;0;106975756;1192673023;90821285;70824175;152346632;177308374;358819671;237021516;0;10553137;2084302482;96610554;64801517;59495449;6653097;131542564;61919118;1457679997;145722314;3485360311;187431839;154927033;216825741;269860205;521250837;319155219;1457679997;358229441;1740887653;146899853;99426653;100909134;122185884;132303392;221838258;756594734;160729744;1744472659;40531987;5550038;115916607;14767432;388947444;97316961;701085263;197499697;446916854;78932;367984855;44427868;9156602;35271267;46262783;11256197;35006586;168121871;3729696;130824911;188104333;21222241;166882091;3885549878;3438633024;78932;204488407;35024024;107466922;0;21.005502;3912;19282726;19837274;481299816;254081816;227218;360060247;183609083;176451163;531338512;267166433;26417208;846997193;423897809;423099384;1097784839;54238568;555399158;493434465;231238568;262195897;101084928;25893209;75191718;3912;19282726;19837274;617120671;324980639;292140032;1995213556;989843522;1005370034;1299665773;613448438;686217334
244700449;4977941628;331858316;305664961;155981306;38591908;526547024;745066018;1904454838;622450085;552939501;9.866197;4.978355;0;30104378;55245785;130645414;0;322099371;1748286883;146217853;200347036;105164646;250582809;325640505;534578348;15108025;17064766;2676715244;175774266;10033957;5081666;105231892;145660734;79842255;1889346813;129703054;4977941628;331858316;305664961;155981306;38591908;526547024;745066018;1904454838;622450085;2533584637;236290802;189908317;7532653;201438851;90365697;50825954;981590955;250403944;244435699;95567514;115756644;80654776;184480228;436181327;236806478;922863883;372046141;571241235;118239751;453001483;97022654;24226964;72795689;8337608;16165166;67210914;252623003;56087178;196535825;138219498;21760443;116459055;5688423123;5117181889;118239751;170925247;14812416;54918627;1.991342;77.042107;5731;2825093332;2905906668;785623609;405221185;380402425;720461509;356433956;364027553;775661934;362310884;413351051;1259329389;642204062;617125327;135789383;688085065;669808765;691936136;318236049;373700087;140093593;52602133;8749146;5731;2825093332;2905906668;1071815774;550440525;521375249;2922833761;1452852877;1469980884;1736350465;821799931;914550534
244700464;9054769671;297577408;438274164;199865381;689806489;1151964385;1324124232;3985360937;967796675;86672577;10.08307;0;0;65636889;141546586;185755115;0;46370411;294485046;15637592;307339986;154447676;492602291;728477794;845399199;29612725;230594868;5243193441;131118417;130934178;45417705;13156731;281940005;292969918;3955748212;273497697;9054769671;297577408;438274164;199865381;689806489;1151964385;1324124232;3985360937;967796675;4407598545;216880157;281851678;104921628;326881255;216316612;980321984;1924023703;356401528;4647171127;80697251;156422486;94943753;362925235;935647773;343802248;2061337234;611395147;108878888;278663651;810125229;186826898;4054345;146283448;159979147;36242477;12373667;418955038;116160088;30279495;323027798;85717637;237310161;10342880617;9254091737;278663651;470173393;140350983;119257755;2.055046;78.288051;10412;5039567028;5372432972;1360787866;704085023;656702843;1124125993;586775639;537350354;1363772856;683747465;680025391;2018937612;979500409;1039437203;2746521479;1328208048;1418313431;1551346716;691430237;859916479;246507477;65820206;18068727;10412;5039567028;5372432972;1809548823;936470653;873078169;4990708865;2469265931;2521442934;3611742312;1633830443;1977911869
244701355;10581119711;24971899;501829067;386357411;1059489674;1448728859;1315144532;4186696614;1433154564;890179883;4.897082;10;19.849894;74837878;145615393;134967485;0;500012151;3902908462;139028741;361294358;29143421;747802099;104812636;964145587;5;346077106;5788031366;105793168;130534709;75073307;236849696;254987106;21603146;4181696614;587065306;10581119711;24971899;501829067;386357411;1059489674;1448728859;1315144532;4186696614;1433154564;5105339123;185296516;346799341;225909071;526839158;271722037;977858392;2088844214;482070394;5475780588;64422474;155029726;16044834;532650516;1177006822;33728614;20978524;95108417;1237946558;335965788;901980771;225376831;66786966;158589865;191462788;54034829;137427959;520281253;143152269;377128985;300825686;71991724;228833962;12325691412;11087744853;335965788;532653279;153050847;191201444;7.029969;18.045231;12415;5980411206;6434588794;1734404052;855447966;878956086;1390988326;719933532;671054793;1874190826;904304947;969885879;2571439667;127644722;1294992447;2973110915;1444691761;1528419154;1579382336;686373636;893008699;29148388;93212144;198271736;12415;5980411206;6434588794;2301135534;1158244956;1142890578;6282429745;3087149542;3195280204;3831434721;1735016709;2096418012
244701405;6284287329;285112858;283138496;230308388;598506095;765506644;915085439;2274581554;932047855;724411527;0;4.891989;4.942178;54735562;115035325;125429704;0;419376769;2362857873;139602276;208526481;150582298;435866237;549783123;615239268;14969619;248288572;3197017928;145510581;69720026;74783912;107904296;100688196;174416467;2259611935;264382514;6284287329;285112858;283138496;230308388;598506095;765506644;915085439;2274581554;932047855;3167146933;220732395;168890994;139677671;259297793;139922384;684061907;1155978476;398585313;3117140396;64380463;114247502;90630717;339208302;625584261;231023532;1118603078;533462542;746982265;130476248;616506017;120906122;29288421;91617701;117358162;17845541;99512621;29092766;52017549;23891011;217790321;31324737;186465584;7261255635;651427337;130476248;410539103;69791774;106653458;1.026496;28.495185;7318;3629586146;3688413854;1116508953;590111937;526397016;943169909;487363496;455806413;1145963347;569085704;576877643;1440761268;695440844;745320425;1637308864;82949594;807812924;857555122;397116008;460439114;176732537;60972218;115760319;7318;3629586146;3688413854;1500986847;792899282;708087566;3716848314;1830577067;1886271247;2100164839;1006109798;1094055041
244800405;1272983811;85286062;443189339;940500239;2148227519;2378761932;1479096789;3366915341;1887860889;1999413107;0;5.242099;22.695331;148046799;319979271;274439496;0;1229010111;5869805613;47449704;316845371;707402241;1709445133;1634155065;1013890377;8014638;432603084;486061939;37836358;121101869;210402667;290735587;424627597;190766916;3358900703;226247694;1272983811;85286062;443189339;940500239;2148227519;2378761932;1479096789;3366915341;1887860889;6149404074;72018343;304104601;523175714;956556896;671685629;1272758913;1512391097;83671288;6580434036;13267719;139084738;417324525;1191670622;1707076304;206337876;1854524244;1051148009;2116183675;860666552;1255517123;326294314;125236263;201058052;695945446;197714593;498230853;90516664;429425951;47574069;188777274;108289745;80487529;15330931438;13214747763;860666552;587279926;294501974;309411795;2.041813;62.281616;15511;7628892871;7882107129;2740605491;1466831425;1273774066;2958756993;1506056693;14527003;2803319259;1389104755;1414214504;3208334597;1656508413;1551826184;2378142157;1101800682;1276341475;1217928918;456558364;761370554;203912585;5203254;151880046;15511;7628892871;7882107129;3819902562;2062397033;1757505529;8749865048;4375920107;4373944941;2941232391;1190575731;1750656659
244800470;8193357585;240080405;281213108;336828672;1095659084;1301101957;965572883;2665394464;1307507009;959989716;4.929761;0;10.103034;502416;160690976;11074643;0;623277915;3522023588;2001222;216093974;231158233;858804633;974697608;729118342;10048544;301980054;3711344281;35028445;65119135;95567405;186612851;165713373;125708112;2655345921;38224904;8193357585;240080405;281213108;336828672;1095659084;1301101957;965572883;2665394464;1307507009;391544216;169651518;205769692;165887483;447110971;40710992;799944799;1178244048;54172373;4277915424;70428887;75443417;17094119;648548113;893992038;165628085;1487150416;76578328;10511047;342844128;708260572;208622091;69177667;139444424;247362939;64114727;183248212;390414715;142434932;247979783;204704955;67116802;137588153;95806398;85295351;342844128;33851437;150157571;192546851;7.031335;20.010445;9653;4674881763;4978118237;1475397335;720549475;75484786;1385887489;730072032;655815457;1596984188;802619443;794364745;2043160864;102145005;1021710814;1925954297;916651682;1009302615;1048120951;442425521;605695429;177494877;41113559;136381317;9653;4674881763;4978118237;2028571411;994117823;1034453588;5164760165;2614442039;2550318126;2459668424;1066321901;1393346524
244900015;247337898287;685505695;6953411419;24677061045;36915320964;38645524277;26883363753;64555798443;4802191269;50822740221;19.478414;241.335853;1215.692107;35710168;6904889764;4671023406;0;34199303878;105820641087;440695951;5082200422;18652529563;28082818613;25756149117;18845137581;170055036;8791054804;9069451698;22533133;1629875145;4808839376;5261485551;5984485396;3367202766;64385743407;5031554009;247337898287;685505695;6953411419;24677061045;36915320964;38645524277;26883363753;64555798443;4802191269;114843814524;51194042;5023426172;13973695297;16741401971;10180076406;20849168199;27645330846;19918775213;132494083764;173565275;1929985247;10703365749;20173918994;28465447871;6034195554;36910467597;28103137478;44251053846;17043548516;2720750533;6660932043;2912865572;3748066471;16086216322;5494388626;10591827696;17142739029;6846398437;10296340592;4361166452;1789895881;2571270571;29613921139;251888157544;17043548516;1323363819;4235697744;7667074755;272.049401;1799.04524;299476;141848726264;157627273736;51892576205;26640959848;25251616357;69579201945;33578744697;36000457247;50904218055;25079861265;25824356791;53678113426;25468525838;28209587589;46215229799;21033132279;2518209752;2291885887;8816512313;14102346557;42878017;1230990025;3056811675;299476;141848726264;157627273736;76721871653;38720625832;38001245821;166515425521;80071002245;86444423276;56238702826;23057098188;33181604638
244900809;273030893;803433558;903631611;1054365204;2827598806;3726920468;6108389255;8741158539;3137591859;3584459153;22.617731;12.4018;17.598899;274161308;414875498;871531968;0;1971271948;12213370853;544459453;67654075;794632831;2164332681;2816498058;4519823704;23588062;673495314;11505259294;236356374;214689061;242133473;389104817;495546912;717033583;8717570476;492824597;273030893;803433558;903631611;1054365204;2827598806;3726920468;6108389255;8741158539;3137591859;13309130587;598710659;600475181;658284325;1409168352;621738217;4194526007;3880918265;134530958;13993958714;204722899;30315643;396080879;1418430454;3105182251;1913863248;4860240274;1792282279;3131408722;103623268;2095176042;671266064;242490176;428775888;663922999;17330365;490619349;127811719;444737167;833380024;518102468;175701687;342400781;34114591055;30983182333;103623268;1119704358;493787797;351757402;23.432679;106.493806;34506;16941148254;17564851746;6907602069;3497909245;3409692824;5264752837;2766433801;2498319036;6141291963;3067577842;3073714121;670810523;3408348955;3299756275;5453657604;2626606548;2827051056;3430081326;1406895897;2023185428;600508971;167375967;433133004;34506;16941148254;17564851746;9075983325;4627114682;4448868642;18055231543;9158767689;8896463854;7374785132;3155265883;4219519249
244900882;27909512955;577013599;1058050214;1274442023;350034029;4230769088;5239696555;8977422132;3051779055;3184626639;8.969045;47.159869;22.374477;198070704;47881922;759189165;0;1670044158;12704962025;368937329;792144256;1011384235;2880361241;3127040897;3846076724;20045363;65897198;12019924291;199107225;218746089;240683311;421908345;624908971;634430665;8957376769;722762917;27909512955;577013599;1058050214;1274442023;350034029;4230769088;5239696555;8977422132;3051779055;13597428595;416341242;726945033;767646237;1651787246;757367205;3948178942;4176947359;1152215332;1431208436;160672357;331105182;506795786;1848553044;3473401883;1291517613;4800474773;1899563723;3181503186;1095303119;2086200067;72408086;310120421;413960439;577562537;174640843;402921694;1296298265;431926903;864371362;583561524;178614952;404946572;34804306421;31622803235;1095303119;1425487665;221543456;371841314;4.996703;62.33093;35237;1733165906;1790534094;7440906012;3836467409;3604438602;483354775;245632788;237721987;6527621268;3225589739;3302031529;6797237476;3430919715;3366317761;5769254532;2771258137;2997996395;3289202633;1441448794;1847753838;579230329;169647385;409582944;35237;1733165906;1790534094;9398117465;4836812538;4561304927;18451948345;9206092556;9245855789;7386934189;3288753965;4098180224
245100615;12232911588;480002033;405191583;692583229;1641858482;176579804;2104083197;3784085172;1359309851;1272140322;5.060535;0;5.144453;96486439;175297431;241248272;0;748903192;5676594784;282987494;293314964;565713292;1343102805;1295779551;1567894857;9830244;317971578;5284176482;191954004;111876619;121725484;202269238;294721058;294940069;3774254928;292435081;12232911588;480002033;405191583;692583229;1641858482;176579804;2104083197;3784085172;1359309851;585174265;24866824;273227586;379355355;680135307;378781921;1653081498;1719363261;519129481;6381168939;231333793;131963997;313227874;961723175;1387016119;4510017;2064721911;840180369;1116589545;293909421;822680125;23959016;79385825;160204335;182620126;41811049;140809078;563565401;129949973;433615428;130813858;42762574;88051284;14574686111;13458096566;293909421;694049502;3417016;83588585;4.115563;6.756314;14696;7085059457;7610940543;2402531614;1189978735;121255288;2082335167;1060356055;1021979112;2520982795;1247498762;1273484033;3453867143;1679277738;1774589405;2771241569;1354059007;1417182562;1273536027;503243906;770292121;191505685;50645254;14086043;14696;7085059457;7610940543;3194788872;159199258;1602796292;822924425;4062318244;4166926006;3271966878;1430748633;1841218245
245100888;6264959401;145326688;213983276;305676997;648462271;860065162;1256812434;2044600213;790032359;678256194;0;4.973684;10.016249;44709774;75037626;145091619;0;398427243;2776135012;125185239;163763655;205831134;509313643;624659774;926840547;5068474;215472544;2810568194;20141449;45245936;89829614;94438854;160367762;184880268;2039531739;176132572;6264959401;145326688;213983276;305676997;648462271;860065162;1256812434;2044600213;790032359;3047309727;125174461;183737076;175402457;294866934;135125878;837248318;971499355;324255249;3217649673;20152227;302462;13027454;353595337;724939284;419564117;1073100858;46577711;752682645;207425466;545257179;168005143;49132884;118872259;128335326;31122868;97212459;308181952;86294418;221887534;148160224;40875296;107284927;7497068234;6744385589;207425466;244150311;28921881;260375257;0;11.809731;7569;3715623505;3853376495;1401876865;711870213;690006652;1000782861;520249779;480533082;1353290089;663606784;689683305;1583952268;780149456;803802812;1409684506;707559856;702124651;709605103;30606433;403540774;109808307;26123087;8368522;7569;3715623505;3853376495;1796974242;907302285;889671957;4051546178;202532137;2026224808;172047958;78299985;937479731
245100979;4741520729;173844523;149702852;139281721;424148495;614743834;1025314944;1559907102;654577259;48317042;0;0;0;24767755;44488804;104802882;0;309110979;2077266122;99389528;104530144;9953672;358960235;449646462;779994589;4956142;180252302;2181084188;74454995;45172708;39745001;40420505;120608568;140517474;155495096;165213978;4741520729;173844523;149702852;139281721;424148495;614743834;1025314944;1559907102;654577259;2380133707;124199074;100221625;49624377;209059522;109815708;765287668;791687246;230238488;2361387023;49645449;49481228;89657344;215088973;504928126;260027276;768219856;424338771;510307185;16344367;346863515;122739012;42752293;79986719;85868549;16918415;68950134;226534442;75760657;150773785;75165181;28012305;47152877;5822278688;5311971503;16344367;25774254;36944122;50185625;0;1.991228;5885;2917935532;2967064468;1078022698;535173385;542849313;79923911;40944553;38979358;98374526;489865289;493879971;1330238924;679653271;650585652;1094762951;547766941;54699601;53252798;22983863;302689349;66463078;26192485;40270593;5885;2917935532;2967064468;1434469752;719594472;71487528;3154243424;1598206502;1556036922;1296286824;600134559;696152265
245200597;6281180132;164077398;268249282;174049857;637301025;1144632048;998956024;2224321455;669593043;624003544;0;10.070014;0;35067112;64641976;158355534;0;355868907;2544821919;89096071;178216015;149470361;462583539;785618022;685991138;997009;183876683;311235467;74981327;79963253;24579496;139650373;294372049;154609353;2214351365;129847453;6281180132;164077398;268249282;174049857;637301025;1144632048;998956024;2224321455;669593043;3006903511;114245867;18333393;99945081;258583066;304049065;764851728;1073526568;208368205;3274276621;49831531;84915351;74104776;378717959;840582983;234104296;1150794887;461224839;570806158;153053841;417752317;126042557;35472878;9056968;108384016;25868716;82515299;244437971;66740777;177697194;91941614;24971471;66970144;7456121915;6885315756;153053841;262192245;69051735;6882453;0;17.683807;7529;3724250021;3804749979;1243051374;656354439;586696935;905372428;44774679;457625637;1261316315;645045645;61627067;1553419258;78892871;764490548;1584429316;785620859;798808457;816328949;361559772;454769177;165082359;38993805;126088555;7529;3724250021;3804749979;1598795688;827874392;770921296;3943346218;1997281083;1946065136;1986858094;899094547;1087763547
245300223;1104617411;431354769;335800159;455696192;142341409;1613427985;2486281673;3089550001;1210649241;1586159655;10.136677;10.203072;10.116442;104896868;1907165;416089833;0;844000264;5204336651;275459933;260218337;355460107;112257041;1241709476;1743097481;15112797;190708111;4255677803;145758159;6537875;90119644;195946812;181002009;32709436;3074437204;175940865;1104617411;431354769;335800159;455696192;142341409;1613427985;2486281673;3089550001;1210649241;5563368572;331259606;245967728;220019564;70203333;263676356;183301944;1413328132;554064417;5482805538;100095162;8983243;235676628;721380761;134975163;653262233;1676221869;656584824;1139146887;207239728;93190716;221415469;46209244;175206225;264325041;38373724;225951317;503433003;84500901;418932103;149973374;38155859;111817515;13721850382;12582703495;207239728;575817307;198298855;130815775;5.026997;21.948226;13880;6994919928;6885080072;2909121961;1494589467;1414532494;2125575169;1125454046;1000121123;2662359305;1340081842;1322277463;2751078037;1433252271;1317825766;2077958516;1033760493;1044198023;1142430733;501386122;641044611;211476277;66395686;145080591;13880;6994919928;6885080072;3774271172;1969018398;1805252775;74698058;3837710264;3632095536;2635923027;1188191266;1447731761
245300355;16637871416;867114426;562622736;532461337;1785945375;2522774857;3134841475;5639942692;1592168518;2093356762;15.551181;4.912743;15.275591;186834469;330288491;462243025;0;1078251262;74645934;639707104;427355458;436611452;1438646322;1875130871;233056899;20135702;296437502;7079921255;211856141;130354535;80574295;160464583;317355495;34202946;561980699;217479754;16637871416;867114426;562622736;532461337;1785945375;2522774857;3134841475;5639942692;1592168518;8127699012;584420734;346599319;285449901;867959308;503437882;2367346005;2501561832;670924032;8510172404;282693693;216023417;247011437;917986067;2019336974;76749547;313838086;921244486;1833853974;610532689;1223321284;414612249;148545548;266066701;345434285;90117521;255316764;800376107;256189451;544186657;273431333;11568017;157751163;2064041482;18806560846;610532689;802713464;90129688;274474289;18.883418;37.120426;20880;10304343926;10575656074;4244308709;2131945643;2112363066;2993374867;1514134739;1479240127;3812794871;1943874702;1868920169;3987235707;2079617288;1907618419;3214687448;160542998;1609257468;2210844506;903580787;1307263719;416753892;125760786;290993106;20880;10304343926;10575656074;5473610136;2746736429;2726873708;10732896558;5517665487;5215231071;4673493306;203994201;2633551295
