codgeo;SEXE-AGE3_B_POP_ENS_ENS;SEXE-AGE3_B_POP_1_ENS;SEXE-AGE3_B_POP_2_ENS;SEXE-AGE3_B_POP_ENS_00;SEXE-AGE3_B_POP_1_00;SEXE-AGE3_B_POP_2_00;SEXE-AGE3_B_POP_ENS_20;SEXE-AGE3_B_POP_1_20;SEXE-AGE3_B_POP_2_20;SEXE-AGE3_B_POP_ENS_65;SEXE-AGE3_B_POP_1_65;SEXE-AGE3_B_POP_2_65;CS1_8-SEXE_POP_ENS_ENS;CS1_8-SEXE_POP_1_ENS;CS1_8-SEXE_POP_2_ENS;CS1_8-SEXE_POP_3_ENS;CS1_8-SEXE_POP_4_ENS;CS1_8-SEXE_POP_5_ENS;CS1_8-SEXE_POP_6_ENS;CS1_8-SEXE_POP_7_ENS;CS1_8-SEXE_POP_8_ENS;CS1_8-SEXE_POP_ENS_1;CS1_8-SEXE_POP_1_1;CS1_8-SEXE_POP_2_1;CS1_8-SEXE_POP_3_1;CS1_8-SEXE_POP_4_1;CS1_8-SEXE_POP_5_1;CS1_8-SEXE_POP_6_1;CS1_8-SEXE_POP_7_1;CS1_8-SEXE_POP_8_1;CS1_8-SEXE_POP_ENS_2;CS1_8-SEXE_POP_1_2;CS1_8-SEXE_POP_2_2;CS1_8-SEXE_POP_3_2;CS1_8-SEXE_POP_4_2;CS1_8-SEXE_POP_5_2;CS1_8-SEXE_POP_6_2;CS1_8-SEXE_POP_7_2;CS1_8-SEXE_POP_8_2;IRANC-AGE5_55_POP_ENS_ENS;IRANC-AGE5_55_POP_2_ENS;IRANC-AGE5_55_POP_3_ENS;IRANC-AGE5_55_POP_ENS_01;IRANC-AGE5_55_POP_2_01;IRANC-AGE5_55_POP_3_01;IRANC-AGE5_55_POP_ENS_15;IRANC-AGE5_55_POP_2_15;IRANC-AGE5_55_POP_3_15;IRANC-AGE5_55_POP_ENS_25;IRANC-AGE5_55_POP_2_25;IRANC-AGE5_55_POP_3_25;IRANC-AGE5_55_POP_ENS_55;IRANC-AGE5_55_POP_2_55;IRANC-AGE5_55_POP_3_55;IRANR_2_POP_ENS;IRANR_2_POP_1;IRANR_2_POP_2;IRANR_2_POP_3;IRANR_2_POP_4;IRANR_2_POP_5;IRANR_2_POP_6;IRANR_2_POP_7;SEXE-AGE15_15_90_POP_ENS_ENS;SEXE-AGE15_15_90_POP_1_ENS;SEXE-AGE15_15_90_POP_2_ENS;SEXE-AGE15_15_90_POP_ENS_00;SEXE-AGE15_15_90_POP_1_00;SEXE-AGE15_15_90_POP_2_00;SEXE-AGE15_15_90_POP_ENS_15;SEXE-AGE15_15_90_POP_1_15;SEXE-AGE15_15_90_POP_2_15;SEXE-AGE15_15_90_POP_ENS_30;SEXE-AGE15_15_90_POP_1_30;SEXE-AGE15_15_90_POP_2_30;SEXE-AGE15_15_90_POP_ENS_45;SEXE-AGE15_15_90_POP_1_45;SEXE-AGE15_15_90_POP_2_45;SEXE-AGE15_15_90_POP_ENS_60;SEXE-AGE15_15_90_POP_1_60;SEXE-AGE15_15_90_POP_2_60;SEXE-AGE15_15_90_POP_ENS_75;SEXE-AGE15_15_90_POP_1_75;SEXE-AGE15_15_90_POP_2_75;SEXE-AGE15_15_90_POP_ENS_90;SEXE-AGE15_15_90_POP_1_90;SEXE-AGE15_15_90_POP_2_90
13047;43411;2094729378;2246370622;10434768155;5303831065;513093709;24820018501;12073312197;12746706304;8156213344;3570150518;4586062826;35474503511;56.634574;777368222;2155433636;5938792924;7112927425;4237336647;8866818522;632919156;16943211931;41.418707;474916748;13566798;3104409566;2130560003;3384482577;4320605263;2130139267;18531291579;15.215867;302451475;798753836;2834383358;4982367422;85285407;4546213258;4199052293;447295188;2258788933;2214162948;1012713343;567.256349;445456993;705722952;326.202195;379520757;2247047832;115948088;1087566952;507467754;205.849509;301618246;42904930108;38431978228;2258788933;1273264495;170.170284;640.328868;17.948885;112.450415;43411;2094729378;2246370622;7933844406;400900604;3924838366;7580444012;3986758568;3593685443;8218274718;3981630204;4236644513;8760146185;4124313294;4635832891;7634833751;353199149;410284226;2967321872;125185314;1715468732;316135058;61.741043;254394015
13048;4423;2154;2269;1019;537;482;2460;1184;1276;944;433;511;3745;15;190;475;495;635;355;965;615;1790;15;155;290;195;185;270;470;210;1955;0;35;185;300;450;85;495;405;453;149;304;97;39;58;64;20;44;208;63;145;84;27;57;4391;3938;149;162;67;70;0;5;4423;2154;2269;732;399;333;651;334;317;737;361;376;1026;475;551;889;424;465;318;141;177;70;20;50
13049;1989;984;1005;446;232;214;1075;525;550;468;227;241;1640;10;80;150;290;270;150;470;220;770;5;45;90;155;65;105;230;75;870;5;35;60;135;205;45;240;145;212;29;183;49;4;45;16;1;15;111;16;95;36;8;28;1971;1759;29;130;8;32;1;12;1989;984;1005;360;186;174;236;125;111;378;179;199;431;207;224;357;173;184;210;111;99;17;3;14
13050;9799;4676386043;5122613957;2319639294;1157571199;1162068095;5331293071;2565903388;2765389683;2148067635;952911456;1195156179;7907480018;48.904908;376677144;1017222085;1320432514;1265423115;694668399;2154258558;1029893296;3822195705;39.123926;24941503;630873312;572187423;264086503;616311193;1051673054;398525263;4085284313;9.780982;127262114;386348773;748245091;1001336612;78357206;1102585504;631368033;1331981262;594495251;737486012;300363617;172.232758;128130859;210336821;86.118355;124218466;661456802;271195637;390261165;159824022;64.9485;94875521;9722708344;8390727081;594495251;457749938;60.642086;185.83865;8.802883;24.452454;9799;4676386043;5122613957;1734255518;853923434;880332084;1385489941;69979939;68569055;1825306129;893069231;932236898;2052312384;982119904;107019248;1848799898;890222184;958577714;807983692;324837473;483146219;144852439;32.414427;112438011
13051;8947;4419178142;4527821858;2339630161;1180725229;1158904932;5319190431;2633797085;2685393346;1288179407;604655828;68352358;7118931158;19.858009;369821429;1056837287;1320348902;1101147945;690490547;1462174594;1098252443;3445315678;14.779252;254229965;637765445;606625426;230976107;594527566;72976319;376648726;367361548;5.078757;115591465;419071842;713723476;870171838;95962981;732411404;721603717;757911618;19741897;560492649;152916128;54.30145;98614678;103294218;17.814826;85479392;409256685;107000089;302256595;92444588;18.302605;74141983;8856194094;8098282476;19741897;391112876;43.210225;109.398039;2.958565;13.812943;8947;4419178142;4527821858;179608069;888665055;907415635;1340914632;696473818;644440813;1980109007;970329474;1009779533;2011509609;996852986;1014656623;1283901845;632126712;651775133;490584963;222477338;268107624;43899255;12.252758;31646497
13053;6084;2989399516;3094600484;1434517571;767677846;666839724;3361012345;1663300921;1697711423;1288470085;558420748;730049337;4995271493;34.545656;261690588;409612778;782559242;774809713;590784363;1405809569;735459584;2444305196;29.610562;162923403;261559967;412427213;157922999;492082489;64641291;281365652;2550966298;4.935094;98767185;148052811;370132028;616886714;98701874;759396659;454093932;751986568;30273512;449251448;180715865;83.001009;97714855;99005509;36.121686;62883823;350443902;142182947;208260955;121821293;41.429477;80391815;6016882726;5264896157;30273512;252461509;78.438311;102.559329;1.974037;13.818262;6084;2989399516;3094600484;107890292;5873284;49157452;885419385;46734757;418071815;1060482924;514622373;545860551;1371969114;685004069;686965045;1078961792;494509452;58445234;50058413;214140884;286443245;107679735;26.446767;81232968
13054;32793;15793561498;16999438502;813674196;4286181718;3850560242;1804803178;8767892337;9280139443;660822626;2739487442;3868738818;264478736;22.397262;895528199;1497499992;3899719001;4663150555;3523864503;6707841188;52378729;12419212807;22.397262;664150071;893436874;1950633782;1111343609;2949132126;3105383944;1722735139;14028660793;0;231378128;604063118;1949085219;3551806946;574732377;3602457243;3515137761;3160904772;1474981426;1685923346;755397856;356.759771;398638086;482604577;216.205707;26639887;1602693253;719836065;882857189;320209086;182.179884;138029202;32472116764;29311211991;1474981426;1348258646;28.872492;224.167818;0;84.624391;32793;15793561498;16999438502;6335286358;3366348619;2968937739;5176370954;2603921538;2572449416;6346952942;3089583086;3257369857;6564769453;3154811894;3409957559;516962779;2358506869;2811120922;2829240919;1127606999;170163392;370751583;92.782494;277969089
13056;48420;23121011553;25298988447;1105241502;5515283128;5537131891;26581019036;12959152841;13621866195;10786565945;4646575584;6139990361;40164624948;42.903418;1094573426;2799739563;5871620814;6712789539;4664445233;11430129988;7548422966;18989739099;32.730245;729494766;1653441647;3058151179;1464198075;4006941187;5495053863;2549728136;21174885849;10.173173;36507866;1146297916;2813469636;5248591464;657504045;5935076125;499869483;4767515893;2621313881;2146202012;856071483;564.376739;291694744;880688731;403.950967;476737764;2334619662;1327236073;1007383589;696136018;325.750103;370385915;47887721919;43120206026;2621313881;1472568965;91.101859;478.731913;4.975752;98.823522;48420;23121011553;25298988447;8251375093;415727219;4094102903;7784598624;3992644901;3791953723;8618501978;411216464;4506337337;9886530337;4786091496;5100438841;8666981033;4063369327;4603611706;463018197;1866728641;2763453328;581830966;142.740358;439090608
13059;3840;1867876019;1972123981;989521487;502305467;48721602;2232442056;1090052501;1142389555;618036457;275518051;342518406;3050294945;10.2505;179025691;410715486;498402774;470971177;271288449;699820872;509819994;1494424655;5.12525;148048913;262017524;189980182;102623313;23540932;372870244;178349908;1555870289;5.12525;30976779;148697962;308422591;368347864;35879129;326950629;331470086;398817214;93215051;305602163;80891362;25.299706;55591656;69843075;16.53536;53307716;222166482;48271373;173895108;25916296;3.108612;22807683;3789203923;3390386709;93215051;174359498;68.818035;49.142959;2.0501;11.231571;3840;1867876019;1972123981;749740719;379492805;370247914;619808346;313554797;30625355;785320586;364161986;421158601;816843164;411226138;405617026;603606214;29271085;310895364;243789175;97347796;146441379;20891795;9.381648;11510148
13060;5796;2838;2958;1393;692;701;3464;1706;1758;939;440;499;4765;10;355;660;855;755;380;940;810;2410;10;300;440;335;135;335;525;330;2355;0;55;220;520;620;45;415;480;575;107;468;147;45;102;61;5;56;326;54;272;41;3;38;5736;5161;107;341;47;58;0;22;5796;2838;2958;1038;517;521;930;464;466;1177;575;602;1346;665;681;934;466;468;332;142;190;39;9;30
13062;4348;2113260206;2234739794;916811573;452512281;464299292;2355628879;1152858407;1202770473;1075559548;507889518;56767003;3678157865;0;124421889;549530011;575451238;434393071;243298352;1212231299;538832006;1818347493;0;108869153;342160195;20218557;93316417;196640144;665556151;209619862;1859810372;0;15552736;207369815;373265668;341076654;46658208;546675147;329212143;348008656;51681425;296327232;72951974;10.368491;62583483;39699259;1.036849;3866241;16760837;27994925;139613445;67749054;12.28116;55467894;4309002072;3960993416;51681425;236312658;22.157937;29.561844;3.110547;5.184245;4348;2113260206;2234739794;673889896;322683105;351206791;541100795;280775725;26032507;68989136;338543995;351347365;1000263752;482417103;517846649;970460854;469517116;500943738;419700105;202999048;216701057;52693238;16.324114;36369124
13063;26668;13036353257;13631646743;732188007;3770880341;3550999729;1441995659;6997395145;7422561445;492616334;2268077772;2658085569;20992489214;37.27382;532063664;726966163;2646022736;3544674442;3656949333;5092364704;4756174353;10103334606;33.006828;347286392;392712312;1313375646;885500627;2985654579;2652627803;1493170419;10889154608;4.266992;184777272;334253851;1332647089;2659173815;671294754;2439736901;3263003934;2028722651;1020422986;1008299664;449734764;243.009677;206725087;291263314;151.538708;139724606;1033624146;5150833;518540845;254100427;110.791301;143309126;26285513727;24256791077;1020422986;622903087;57.067282;247.140398;8.726642;72.462256;26668;13036353257;13631646743;566222024;2907727994;2754492246;4523215245;2217648425;230556682;5114918251;2513109745;2601808506;4914075507;2424595253;2489480254;4227823174;1997832553;2229990621;1957689562;907458284;1050231278;268058021;67.981003;200077018
13069;10404;5053143866;5350856134;2261437399;1182875437;1078561962;5732342477;2777062449;2955280027;2410220125;109320598;1317014145;8569590558;34.443128;41831738;1107100554;1417088709;1131702789;560930947;2576584562;1323422488;4163769994;19.681788;319908442;639658098;629817204;236181452;501885585;130498204;511655386;4405820564;14.761341;98408938;467442456;787271505;895521337;59045363;1271602522;811767102;988193294;361335467;626857827;204690591;81.679419;123011173;153517944;43.299933;110218011;46946704;170310977;299156063;160517719;66.045139;94472581;10310511509;9322318215;361335467;428071772;44.284022;126.94753;0;27.554503;10404;5053143866;5350856134;1755615457;904378142;851237315;1365894734;734123569;631771165;1861889532;883669609;978219923;2296841049;1085404144;1211436906;1946719944;934017669;1012702275;1029048546;463160175;56588837;147990738;48.390557;99600181
13070;6446;3011274186;3434725814;1440348104;77313023;667217875;3533255705;1673432622;1859823082;1472396191;564711334;907684857;5366852466;10.119374;190080171;535233859;83723185;78246209;469751407;1633083997;908889718;2387630153;10.119374;129841491;289882864;351222304;175615223;359673824;636921533;43435354;2979222313;0;6023868;245350994;486009546;606846867;110077583;996162464;474536178;537676102;158941378;378734724;137255312;58.777969;78477343;69181687;13.991118;55190569;274650181;69021353;205628828;56588922;17.150939;39437983;6382323467;5844647366;158941378;32873572;22.148483;21.892865;0;5.957655;6446;3011274186;3434725814;1058055229;562066096;495989134;1015638594;516071323;499567272;1063769911;497320554;566449357;1452399969;69149712;760902849;1045276641;466652883;578623758;687015647;250438661;436576986;123844009;27.227549;9661646
13071;21411;10195586491;11215413509;480803982;2474647867;2333391953;11518017164;5434417778;6083599386;5084943015;2286520845;279842217;17733146338;31.481852;60253345;1627887286;2929133046;2840317991;1508706987;5678493577;251459215;8302877123;23.992394;450679906;862671624;1341965587;762917898;1293912428;2680882972;885854315;9430269215;7.489458;151853544;765215662;1587167459;2077400094;214794559;2997610605;1628737834;2085855294;732623857;1353231437;526108516;188.4272;337681316;236175975;61.747977;174427998;1056613951;345559365;711054586;266956851;136.889315;130067536;21227838685;19141983391;732623857;1060294089;84.085806;135.707052;22.385523;50.758967;21411;10195586491;11215413509;3677731026;1889623518;1788107508;2978369935;1493321049;1485048886;3904410954;1871134549;2033276406;4139731891;1900962976;2238768916;4250900747;2026488737;222441201;2210244268;928196215;1282048054;249611178;85.859448;16375173
13072;3513;1734497845;1778502155;866868091;45560371;411264381;1926545625;953433952;973111673;719586284;325460184;394126101;2844703017;9.838861;182018924;413232153;526379052;307863032;201696646;801867154;401807195;1326660109;9.838861;113146899;25089095;236132659;44274874;182018924;349279558;141077384;1518042908;0;68872025;162341203;290246393;263588158;19677722;452587596;260729811;310338018;66904253;243433764;67888139;19.677722;48210418;51575979;6.887203;44688776;147582912;33452127;114130785;43290987;6.887203;36403785;3488402848;317806483;66904253;171862844;36.151021;26.564924;1.967772;6.887203;3513;1734497845;1778502155;637558179;354198988;283359191;46775979;220137718;247622072;691465805;333537381;357928424;776651677;402981076;373670601;675517519;307750234;367767285;237482106;10802136;129460746;26564924;7.871089;18693835
13073;5547;2722940641;2824059359;1211653974;619201538;592452436;3192697738;1558735753;1633961984;1142648289;54500335;597644939;4637497494;4.953537;232816262;465632523;757891235;718287767;426004224;1412105829;619806117;2145288024;0;163466737;267491024;302165787;133745512;371515311;6836875;223216152;249220947;4.953537;69349525;198141499;455725448;584542255;54488912;728418329;396589964;397342693;65386695;331955998;94126565;20.804857;73321707;35674822;3.96283;31711992;225931591;34674762;191256828;41609715;5.944245;3566547;5500436748;5103094055;65386695;270532133;17.832735;36.656177;0;6.934952;5547;2722940641;2824059359;944153597;479511781;464641816;691645972;349801604;341844368;1056512832;505485931;5510269;1249368977;607344624;642024353;1192871423;602379956;590491466;378703549;16949541;209208138;33743651;8.921334;24822317
13074;5125;2477944403;2647055597;1380566638;689719574;690847064;2903511893;1423735946;1479775947;840921469;364488882;476432587;4078668674;4.945532;21171371;381628126;687353913;698023452;542859726;921547928;630596287;1924973826;4.945532;146185915;256095579;31573828;18088581;427300112;374284357;219538241;2153694848;0;65527795;125532547;371615633;517137642;115559615;547263571;411058045;510345197;171542453;338802745;117775915;52.017467;65758448;8448817;24.068215;60419955;255391024;82292812;173098212;52690088;13.163959;39526129;5067114009;4556768811;171542453;210874583;54.501904;53.437753;7.978348;12.010156;5125;2477944403;2647055597;10314907;516216888;515273812;818227831;401410821;41681701;1001502022;495396832;50610519;1171973182;562027428;609945754;721972541;353974176;367998366;322221991;131690349;190531642;57611733;17.227909;40383824
13075;11481;5353163198;6127836802;2455095671;1231965646;1223130024;5716602793;2802806978;2913795815;3309301536;1318390573;1990910963;972047074;0.990807;378291444;87043909;1420583858;1348470844;580768295;3412126065;1708800337;4469194667;0.990807;259009723;469146533;660254665;425742994;524586087;1485686405;643777453;5251276073;0;11928172;401292557;760329193;92272785;56182208;1926439659;1065022885;1047650346;445579681;602070665;225073502;99.598942;125474561;73662666;27.8961;45766566;442641851;180399536;262242315;306272327;137.685103;168587224;11395065841;10347415495;445579681;501923582;42.252436;47.885537;1.897644;8.111466;11481;5353163198;6127836802;176052926;877968337;882560923;1628729679;87234783;756381849;179378256;847090107;946692453;2308386437;109763527;1210751167;2139282986;967933106;117134988;1575761655;637992847;937768808;274527423;52.1957;222331722
13077;16569;7998479827;8570520173;402924218;2000697866;2028544314;878336223;4206252235;4577109995;375639559;1791529726;1964865864;13549146152;1.036768;380382821;408754271;1469395612;2215940626;2025475962;3976415265;3071744824;6515226735;1.036768;248954572;204311487;783055015;473705388;1690566746;2089426003;1024170755;7033919416;0;131428249;204442784;686340598;1742235238;334909216;1886989262;2047574069;1477347875;697190831;780157044;361570596;210.829362;150741234;279357471;98.124724;181232747;66207899;29067542;37140357;174340818;97.561325;76779493;16363006906;14885659031;697190831;5415196;57.202205;170.311416;0;11.123823;16569;7998479827;8570520173;3024120169;1474417477;1549702692;2583471372;1324945516;1258525856;2778897262;1326819749;1452077513;3301052295;1583669487;1717382808;3139005732;1481956021;1657049711;1515475914;723512033;79196388;226977257;83.159545;143817713
13078;8423;4008078044;4414921956;1957603093;962170453;99543264;4725748397;2286998998;2438749399;1739648511;758908593;980739917;6868273221;20.01857;94929484;114580544;593789651;1122391065;1392702208;2073738599;1456123099;3159622326;14.984109;49799711;74608227;234870942;179668526;1198396664;1057310538;349983609;3708650896;5.034461;45129774;39972317;35891871;942722539;194305545;1016428061;110613949;937402357;602994839;334407519;224694373;161.454615;63239757;160894978;106.909239;5398574;433999888;276103771;157896117;117813119;58.527214;59285905;8307066193;7369663836;602994839;172591929;23.915959;107.061964;2.013935;28.823732;8423;4008078044;4414921956;1493187671;739296923;753890747;1409604331;680660384;728943947;1464730473;709682519;755047955;1763029582;875185294;887844288;1438606959;67444313;764163829;782270991;309604292;472666699;71569992;19.205502;5236449
13079;1779;894108991;884891009;425425168;218843878;20658129;95033411;465681966;484652144;403240722;209583147;193657575;1507377813;69.821938;64839829;220773309;204691358;209837834;140529133;365232196;231652215;752033481;44.943596;49682125;135355544;8008713;54858332;110305066;207740052;69061636;755344332;24.878342;15157704;85417765;124604229;154979502;30224068;157492144;162590579;183062608;50645927;13241668;45144726;19.612032;25532695;27925133;3.994471;23930663;78802372;26039425;52762947;31190376;1;30190376;1765210001;1582147393;50645927;78749672;16.968209;27.708705;2;6.990094;1779;894108991;884891009;297197022;161647413;135549609;260120818;120925438;13919538;310171546;142273372;167898174;395729382;201983368;193746015;31754555;181346032;136199517;159967776;78816491;81151286;38267906;7.116877;31151029
