codgeo;TP-SEXE-AGE3P_NBSAL_ENS_ENS_ENS;TP-SEXE-AGE3P_NBSAL_1_ENS_ENS;TP-SEXE-AGE3P_NBSAL_2_ENS_ENS;TP-SEXE-AGE3P_NBSAL_ENS_1_ENS;TP-SEXE-AGE3P_NBSAL_1_1_ENS;TP-SEXE-AGE3P_NBSAL_2_1_ENS;TP-SEXE-AGE3P_NBSAL_ENS_2_ENS;TP-SEXE-AGE3P_NBSAL_1_2_ENS;TP-SEXE-AGE3P_NBSAL_2_2_ENS;TP-SEXE-AGE3P_NBSAL_ENS_ENS_15;TP-SEXE-AGE3P_NBSAL_1_ENS_15;TP-SEXE-AGE3P_NBSAL_2_ENS_15;TP-SEXE-AGE3P_NBSAL_ENS_1_15;TP-SEXE-AGE3P_NBSAL_1_1_15;TP-SEXE-AGE3P_NBSAL_2_1_15;TP-SEXE-AGE3P_NBSAL_ENS_2_15;TP-SEXE-AGE3P_NBSAL_1_2_15;TP-SEXE-AGE3P_NBSAL_2_2_15;TP-SEXE-AGE3P_NBSAL_ENS_ENS_25;TP-SEXE-AGE3P_NBSAL_1_ENS_25;TP-SEXE-AGE3P_NBSAL_2_ENS_25;TP-SEXE-AGE3P_NBSAL_ENS_1_25;TP-SEXE-AGE3P_NBSAL_1_1_25;TP-SEXE-AGE3P_NBSAL_2_1_25;TP-SEXE-AGE3P_NBSAL_ENS_2_25;TP-SEXE-AGE3P_NBSAL_1_2_25;TP-SEXE-AGE3P_NBSAL_2_2_25;TP-SEXE-AGE3P_NBSAL_ENS_ENS_55;TP-SEXE-AGE3P_NBSAL_1_ENS_55;TP-SEXE-AGE3P_NBSAL_2_ENS_55;TP-SEXE-AGE3P_NBSAL_ENS_1_55;TP-SEXE-AGE3P_NBSAL_1_1_55;TP-SEXE-AGE3P_NBSAL_2_1_55;TP-SEXE-AGE3P_NBSAL_ENS_2_55;TP-SEXE-AGE3P_NBSAL_1_2_55;TP-SEXE-AGE3P_NBSAL_2_2_55;TP-SEXE-AGE3P_NBSAL_ENS_ENS_65;TP-SEXE-AGE3P_NBSAL_1_ENS_65;TP-SEXE-AGE3P_NBSAL_2_ENS_65;TP-SEXE-AGE3P_NBSAL_ENS_1_65;TP-SEXE-AGE3P_NBSAL_1_1_65;TP-SEXE-AGE3P_NBSAL_2_1_65;TP-SEXE-AGE3P_NBSAL_ENS_2_65;TP-SEXE-AGE3P_NBSAL_1_2_65;TP-SEXE-AGE3P_NBSAL_2_2_65;EMPL-SEXE_POP_ENS_ENS;EMPL-SEXE_POP_11_ENS;EMPL-SEXE_POP_12_ENS;EMPL-SEXE_POP_13_ENS;EMPL-SEXE_POP_14_ENS;EMPL-SEXE_POP_15_ENS;EMPL-SEXE_POP_16_ENS;EMPL-SEXE_POP_21_ENS;EMPL-SEXE_POP_22_ENS;EMPL-SEXE_POP_23_ENS;EMPL-SEXE_POP_ENS_1;EMPL-SEXE_POP_11_1;EMPL-SEXE_POP_12_1;EMPL-SEXE_POP_13_1;EMPL-SEXE_POP_14_1;EMPL-SEXE_POP_15_1;EMPL-SEXE_POP_16_1;EMPL-SEXE_POP_21_1;EMPL-SEXE_POP_22_1;EMPL-SEXE_POP_23_1;EMPL-SEXE_POP_ENS_2;EMPL-SEXE_POP_11_2;EMPL-SEXE_POP_12_2;EMPL-SEXE_POP_13_2;EMPL-SEXE_POP_14_2;EMPL-SEXE_POP_15_2;EMPL-SEXE_POP_16_2;EMPL-SEXE_POP_21_2;EMPL-SEXE_POP_22_2;EMPL-SEXE_POP_23_2;EMPL-SEXE_NBEMP_ENS_ENS;EMPL-SEXE_NBEMP_ENS_1;EMPL-SEXE_NBEMP_ENS_2;EMPL-SEXE_NBEMP_11_ENS;EMPL-SEXE_NBEMP_11_1;EMPL-SEXE_NBEMP_11_2;EMPL-SEXE_NBEMP_12_ENS;EMPL-SEXE_NBEMP_12_1;EMPL-SEXE_NBEMP_12_2;EMPL-SEXE_NBEMP_13_ENS;EMPL-SEXE_NBEMP_13_1;EMPL-SEXE_NBEMP_13_2;EMPL-SEXE_NBEMP_14_ENS;EMPL-SEXE_NBEMP_14_1;EMPL-SEXE_NBEMP_14_2;EMPL-SEXE_NBEMP_15_ENS;EMPL-SEXE_NBEMP_15_1;EMPL-SEXE_NBEMP_15_2;EMPL-SEXE_NBEMP_16_ENS;EMPL-SEXE_NBEMP_16_1;EMPL-SEXE_NBEMP_16_2;EMPL-SEXE_NBEMP_21_ENS;EMPL-SEXE_NBEMP_21_1;EMPL-SEXE_NBEMP_21_2;EMPL-SEXE_NBEMP_22_ENS;EMPL-SEXE_NBEMP_22_1;EMPL-SEXE_NBEMP_22_2;EMPL-SEXE_NBEMP_23_ENS;EMPL-SEXE_NBEMP_23_1;EMPL-SEXE_NBEMP_23_2;ILTR_POP_ENS;ILTR_POP_1;ILTR_POP_2;ILTR_POP_3;ILTR_POP_4;ILTR_POP_5;TRANS_19_POP_ENS;TRANS_19_POP_1;TRANS_19_POP_2;TRANS_19_POP_3;TRANS_19_POP_4;TRANS_19_POP_5;TRANS_19_POP_6
200072080;4318845345;3348437523;970407822;2176678146;1956075307;220602839;2142167199;1392362215;749804984;418856582;297228589;121627993;247617367;198619114;48998253;171239215;98609475;7262974;3023719024;2410056445;613662579;1520568514;1402235305;118333209;1503150511;100782114;49532937;815667375;608269083;207398292;378854113;33780733;41046783;436813262;270461753;166351509;60602363;32.883406;27718958;29638153;17.413559;12.224594;30964211;15469847;15.494364;5584652878;100676866;112623458;8244195;8.144713;44615511;3568803248;922666681;3219369;21203952;2994965991;59778306;93017699;2145177;5.138991;166388572;1830902808;605433664;20380626;9.047921;2589686887;40898561;19.605759;6099018;3.005721;279766538;1737900439;317233017;11813064;12.156031;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5584652878;2142789474;2435577435;816825302;175389796;14.07087;5584652878;581090868;368951588;26827022;32514245;4501253768;74015386
200072098;7330350794;6078366618;1251984176;3701115326;3486611382;214503944;3629235469;2591755236;1037480232;510854318;383073605;127780713;307548091;255776365;51771726;203306227;127297239;76008988;5771087115;4861736926;909350189;2908504554;2790803157;117701397;2862582561;2070933769;791648792;1003188373;81567882;187509553;467959865;429025484;38934381;535228508;386653336;148575172;45220989;17.877268;27343721;17102816;11.006376;6.09644;28118172;6870892;21.247281;8447620134;114707064;146004862;24858826;8.04628;653436952;638329681;663213722;439126815;14928803;4398960641;78303748;96516709;9082521;3.051224;233147458;3281013666;382498108;31238196;2.965247;4048659493;36403316;49.488153;15776306;4.995055;420289494;3102283145;280715614;126744855;11.963555;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8447620134;1681005214;6251185425;402580016;104838494;8.010986;8447620134;422197516;228605264;44973705;37924271;7623397368;9052201
200072106;7335136411;5800675183;1534461228;350232263;3158616125;343706505;3832813781;2642059058;1190754723;586278086;434149193;152128894;334082857;259073445;75009412;252195229;175075748;77119481;5310007358;4329854895;980152464;2550679646;2381545696;16913395;2759327712;1948309199;811018513;1366522798;1009578367;35694443;588476256;504994757;83481499;778046542;50458361;273462932;72328169;27.092729;4523544;2908387;13.002227;16.081643;43244298;14090502;29.153797;9198983215;131761933;137096087;84743402;10.001061;841997872;6129536056;1239969861;588494443;35382501;4742524592;94458653;103605527;34291283;4;36444205;2901525117;804165141;421857671;14.179151;4456458623;3730328;33.490559;5045212;6.001061;477555822;3228010939;43580472;166636772;21.203349;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9198983215;2378757974;5228261025;671868867;895829284;24.266064;9198983215;552191939;381053784;111716672;81200787;7969055481;103764553
200072130;42535570013;369302359;5605334113;21010876989;19561274619;1449602371;21524693023;17368961281;4155731742;4074656301;2935995869;1138660432;2149445351;1618973031;530472319;1925210951;1317022838;608188113;32496611768;28988333043;3508278725;15965428836;15266452518;698976317;16531182933;13721880524;2809302408;5618256894;47985833;819673594;2696625812;253390321;162722601;2921631082;226468009;656950993;346045049;207.323688;138721361;199376992;141.945859;57.431133;146668058;65377829;81.290228;46076208797;971978499;811287017;221003049;71.310386;331431097;37145680092;196538397;1535504086;39750728;23260945157;55717395;524289884;99207926;28.792896;1310103999;18491308334;1118886456;1117522649;13.659063;2281526364;414804549;286.997133;121795122;42.51749;2004206971;18654371758;846497514;417981438;26.091665;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;46076208797;10726330776;18943698389;1554135819;817239494;47.581948;46076208797;1214132755;2610146303;386267919;276969788;27582439472;1400625256
200072304;2410245472;1879870687;530374785;1155305523;1025577021;129728502;1254939949;854293666;400646283;209446771;171875033;37571739;136357494;116017567;20339927;73089277;55857465;17231812;1732087651;1386006083;346081568;804288369;732234807;72053562;927799282;653771277;274028005;443600388;306880845;136719543;199537257;168228986;31308271;244063131;13865186;105411272;25110661;15.108726;10001936;15122403;9.095661;6.026742;9988258;6013064;3.975194;3350530129;4905415;3973468;18056903;1.978556;69499914;1642183255;569693078;353449742;17141838;1761545995;36014078;3973468;3986437;1.00936;339389306;770932875;362208035;241034161;2.998276;1588984134;13040073;0;14070466;0.969196;355609834;87125038;207485043;11241558;14.143562;3348633677;1778889539;1569744139;16302953;10937756;5.365197;4.927482;4.927482;0;26.241445;0;26.241445;5.0468;5.0468;0;781087795;374259336;406828459;1495192772;65442879;840763981;669562016;481159641;188402375;334928267;238150782;96777484;15344148;9.978951;5365197;3350530129;1702564981;1403034202;200869538;34108954;9.952453;3350530129;309575896;465316617;50910303;13152848;2410774135;100800331
200072312;29816453155;25598220736;4218232419;15120255945;14208394094;911861851;1469619721;11389826642;3306370568;2539828321;1936556529;603271792;13875932;1134325261;253267939;1152235121;802231267;350003853;22209739123;19624869947;2584869176;11312194489;10891315967;420878522;10897544634;873355398;2163990654;4799228807;391190247;887326337;2297237002;2114685979;182551023;2501991804;1797216491;704775313;267656904;124.89179;142765114;123231253;68.066887;55.164366;144425651;56824903;87.600748;33698819151;716911509;864269313;224124686;47.755612;2520096506;25443295529;2262576884;155428282;65506292;17499968252;445988087;584659532;62661669;19.654221;938089553;13069202883;124701074;1115404824;17.296744;16198850898;270923422;279.609781;161463016;28.101391;1582006954;12374092646;1015566144;438877995;48.209549;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;33698819151;8515077198;13110598813;911656123;11116991928;44.495089;33698819151;1456677032;1897585624;374598035;348515848;25664315172;395712744
200072320;3050131548;2391739601;658391947;1432669164;1269496709;163172455;1617462384;1122242891;495219492;261453227;195374483;66078744;156265184;128759991;27505193;105188043;66614493;38573551;2168209881;1762375076;405834805;990668716;918980445;71688271;1177541165;843394631;334146534;579775053;419890343;15988471;260191476;21669831;43493167;319583577;203192033;116391543;40693386;14.099698;26593688;25543788;5.057964;20.485824;15149599;9041734;6.107864;4031507878;5367147;54779971;27084409;1.995633;352588276;2560011788;653922189;317478222;997592;2086987711;38404141;41785178;8079229;0.995633;150943318;1192461666;4455205;206816544;1.981502;1944520167;15267329;12.994793;1900518;1;201644958;1367550123;208401689;110661677;7.994417;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4031507878;102738499;2572333323;370933065;48753634;12.102866;4031507878;316754864;138236881;21973703;24281396;3480926153;49334881
200072346;24900224458;21122653621;3777570837;12278135611;11314002312;964133299;12622088847;9808651309;2813437538;200592771;1457076617;548851093;1158803902;881506662;27729724;847123808;575569955;271553852;18105805123;15692458014;241334711;8751553129;8302113623;449439505;9354251995;739034439;1963907605;4467830198;3818951131;648879066;2196716184;2030454807;166261377;2271114014;1788496324;482617689;320661427;154.167859;166493568;171062396;99.927219;71.135176;149599032;5424064;95.358392;29672616226;525962826;252149679;140596698;59.152907;2005878456;21916483893;2734673616;1990766232;46951919;15152239155;320013004;156317681;43667386;19.764454;89040453;10847968555;1403095632;1448122929;22.884984;14520377071;205949822;95.831998;96929312;39.388452;1115473925;11068515338;1331577984;542643303;24.066936;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;29672616226;6483395574;1192478314;10364776968;795443197;104.217347;29672616226;14594037;1818702849;524397575;259222707;18729376581;6881512814
200072452;19589801215;16431710147;3158091068;9836252304;9182129006;654123298;975354891;7249581141;250396777;2023797629;1651689077;372108552;1193831289;1041918429;151912859;829966341;609770648;220195693;14756658768;12683310251;2073348517;7354765978;7046620564;308145414;740189279;5636689687;1765203103;265457678;20613579;593218881;1206994856;1079874751;127120105;1447581924;981483148;466098776;154768037;35.352919;119415118;80660182;13.715261;66.94492;74107856;21637658;52.470198;22559709799;56047659;619478424;153082686;23.471103;1850814608;16382477804;1624360015;1320972905;24575664;1181508511;388587589;392842033;59226743;5.862539;664876005;8324857396;1002277727;968646546;7.908533;10744624688;171889;226.636391;93855943;17.608565;1185938603;8057620408;622082288;352326359;16.667131;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22559709799;6974451599;13394601049;84919615;2078450479;27.287056;22559709799;1327907896;1175158571;213244132;240009018;19079868292;523521888
200072460;93449249317;75997042472;17452206845;50098402583;46820949457;3277453127;43350846734;29176093016;14174753718;852973754;5957854556;2571882984;4820853793;379454058;1026313212;3708883747;2163313976;1545569771;71914403589;60156854009;1175754958;38731657748;37077861029;1653796719;33182745841;2307899298;10103752861;12519950852;9670740213;2849210639;6310314791;5840979186;469335605;6209636061;3829761026;2379875035;485157336;211.593695;273563641;235576252;107.568661;128.00759;249581084;104025033;145.556051;102067015564;1983187765;2739168554;1388186955;165.481373;8558156017;78615068653;4869751749;3619331038;128683461;55314441629;1231441005;2091037459;541027519;87.840884;3296153942;42850901774;2573776466;260725068;35.011899;46752573935;75174676;648.131094;847159436;77.64049;5262002075;35764166879;2295975283;1012080357;93.671561;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;102067015564;19728442836;62023026566;18238989344;1704525418;372.031401;102067015564;3460909763;4050143254;1158516101;1120912847;87401897548;4874636052
200072478;862350642;6832717449;1790788972;4709331087;4397510672;311820416;3914175333;2435206777;1478968556;764069981;539448466;224621515;453805191;353129397;100675794;31026479;186319069;123945721;6773238729;549779043;1275448299;3672085877;3508194627;16389125;3101152852;1989595802;1111557049;104395863;771357758;272600872;556320587;514076435;42244152;487638043;257281323;23035672;4223908;24.120795;18118286;27119433;22.110213;5.00922;15119648;2010582;13.109066;9759791591;186654157;201639675;153162022;15.961906;697303827;7368784834;629793961;490559142;15932067;5398532314;136653883;162569826;51668803;9.988028;251428445;4097022101;337732711;348447069;3.021447;4361259276;50000273;39.069849;101493219;5.973878;445875381;3271762733;29206125;142112073;12.91062;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9759791591;1765859525;6976098059;880682914;10321493;33.936161;9759791591;48863888;342334069;6758097;80788566;8587670758;192778347
200072544;9819510376;8509313167;1310197209;4978719015;4690531264;288187751;484079136;3818781903;1022009458;959721561;715807993;243913568;536335408;423853771;112481638;423386153;291954223;13143193;7250856824;6470567276;780289548;3647541405;3532959087;114582318;3603315419;2937608189;66570723;1540683302;1295633071;245050231;758724462;720630397;38094065;78195884;575002674;206956166;68248689;27.304827;40943862;3611774;13.08801;23.02973;32130948;14216817;17.914131;11271070065;229738165;184078964;86771176;15.034931;734119925;8569767215;818482855;602844458;30232376;5906106895;140497994;136926386;33240361;7.937768;272253006;43878635;48430371;437099499;5.984671;536496317;89240171;47.152578;53530815;7.097163;461866919;4181903715;334179146;165744959;24.247705;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11271070065;1894215472;6884712666;2081540607;398400571;12.200749;11271070065;554996953;391649309;44277239;94705971;8821438826;1364001767
200072635;4506735964;3603664545;903071419;2184073107;1957428284;226644824;2322662857;1646236261;676426596;354757534;262401586;92355948;21302995;169493108;43536842;141727584;92908478;48819106;3168631626;2616873555;551758071;1534489769;1418961585;115528184;1634141857;119791197;436229888;877729867;656174911;221554957;408303044;359909961;48393082;469426824;296264949;173161874;105616937;68.214494;37402443;28250345;9.063629;19.186716;77366592;59150864;18.215727;5762482923;66522477;57907477;745732;3.860459;709078502;3594793851;807224369;432278104;16244486;2978964932;40795682;49921109;27883471;2.860929;351676923;1710934994;494972749;295892519;4.026557;2783517991;25726795;7.986368;46689729;0.999529;357401579;1883858857;31225162;136385585;12.21793;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5762482923;166029875;3478605848;492988565;87778136;42.811624;5762482923;355977452;388669089;146395723;51435518;4706622517;113382624
200072643;1245464738;9823081134;2631566247;6005645729;5387837576;617808153;6449001651;4435243558;2013758094;1087817497;800791402;287026096;630718195;505157926;125560268;457099303;295633475;161465827;8777586526;7179736747;1597849779;4215852823;3943737232;272115592;4561733703;3235999515;1325734188;2397418763;1762936107;634482656;106120629;900990186;160216104;1336212473;861945921;474266552;191824594;79.616879;112207716;97868422;37.952232;59.916189;93956173;41664646;52.291527;15622211369;188994626;250540772;208901016;12.930514;1383683728;10409596724;2073955617;105032511;43283261;8053070091;12570476;176917386;84806579;7.952944;535446655;5074817405;1290170292;7432385;14.01557;7569141278;63289866;73.623385;124094438;4.97757;848237074;5334779319;783785325;307086611;29.267691;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15622211369;538770113;8542538215;1395670979;229918733;66.382312;15622211369;885884484;793477493;209848007;147179049;13188339059;397483277
200072650;21346917444;18029591224;331732622;10433220336;9889655372;543564964;10913697109;8139935853;2773761256;1557446907;1171217712;386229195;901967151;744045316;157921836;655479756;427172396;22830736;1666505437;14437942316;2227112055;8049565867;7806582673;242983194;8615488503;6631359643;1984128861;3015716035;2388530335;6271857;1425902069;1321070538;104831531;1589813966;1067459797;522354168;108700132;31.900862;7679927;55785248;17.956845;37.828403;52914884;13944016;38.970867;24086016031;491987488;398691093;91780857;18.980168;1498398;18847079839;1543616562;1158536633;36945392;12213776855;310704497;250181825;34913932;5.991476;563220546;926820806;891716593;876926628;11.913298;11872239177;181282991;148.509267;56866925;12.988692;935177455;9578871779;651899969;281610005;25.032094;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;24086016031;3883823165;19137305924;271442745;781572698;11.871499;24086016031;1015035883;437905734;165622371;328713212;21302643236;836095594
200072668;7984131916;6537220075;1446911841;4010199459;3729430978;280768481;3973932456;2807789097;116614336;634655941;502601172;13205477;396829745;342886643;53943102;237826197;159714529;78111668;5926880878;50099804;916900479;2971137606;285083029;120307317;2955743272;215915011;796593162;1343393303;997523158;345870145;593064139;517633874;75430265;750329164;479889284;27043988;79201793;27.115345;52086448;49167969;18.080172;31.087797;30033824;9035173;20.998651;9583997446;178029034;197167144;66037531;12.176294;798465173;6732256739;954594919;623368728;21901883;5081324642;121997579;136047087;17981743;7.159894;314489346;3412523809;611186569;453963677;5.974937;4502672804;56031455;61.120057;48055788;5.0164;483975826;331973293;34340835;169405051;15.926947;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9583997446;2368291207;6081985991;41061032;1082590708;10.068508;9583997446;736353542;327083228;140343547;105824715;7982340447;292051966
200072676;9359162159;7757151715;1602010444;4676238409;4359897908;3163405;468292375;3397253807;1285669943;988917691;787580823;201336868;558785993;488032515;70753478;430131698;299548308;13058339;6836581681;5775053263;1061528418;3397331571;324013645;157195121;343925011;2534916813;904333297;1470090182;1167515512;30257467;682904767;609819347;7308542;787185415;557696165;22948925;63572605;27.002117;36570488;37216078;21.909596;15.306482;26356527;5092521;21.264006;10826395164;239560086;347274462;80207284;6.038937;879023625;7807057765;833771787;607261045;26200172;565101855;146621117;208988663;33869919;4.033044;318340126;3964385539;527688976;440036453;7.054713;5175376613;92938969;138.285799;46337364;2.005894;560683499;3842672226;306082811;167224592;19.14546;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10826395164;3048235837;5997271003;59343762;1712628591;8.915971;10826395164;8042753;618189855;112010282;134516923;9016897453;140505351
200072684;11932677372;9926768251;2005909121;6062890771;571723333;345657441;5869786601;4209534921;1660251681;1141960028;900171237;241788791;664199611;571872453;92327158;477760416;328298783;149461633;9228519383;7820464293;140805509;4655175424;448686641;168309014;4573343959;3333597883;1239746076;150705655;1182036455;325020095;711506349;64651417;64992179;7955502;535522285;260027916;55141412;24.096266;31045146;32009386;11.980296;20.02909;23132026;1211597;11.016056;13295498769;284381301;363622603;89414518;4.004048;955586962;1023566794;744171435;598612502;2003746;696365615;189070023;235215664;28171423;1.993459;361330209;5247109994;441758244;452967058;6.040078;6331842619;95311278;128.40694;61243096;2.010589;594256752;4988557946;302413192;145645444;13.997382;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13295498769;2420567196;10305629067;9625911;465005782;8.037614;13295498769;638908387;360973997;126450404;167674233;1174491104;256580708
200072692;4962614959;4226105955;736509004;2499087735;2334637021;164450714;2463527224;1891468934;57205829;531831509;435616468;96215041;326934726;27843895;48495776;204896783;157177518;47719265;3560334265;3100271427;460062839;1773743968;1700100674;73643294;1786590298;1400170753;386419545;835829784;671902699;163927085;382142825;349974067;32168758;453686959;321928631;131758327;34619401;18.315361;1630404;16266216;6.12333;10.142886;18353185;12192031;6.161153;5799808061;134626995;160154476;41393039;5.122485;441849882;4179468083;476627717;345423598;15141788;3041273;102225079;87349775;1209592;2.072248;178954854;2116389858;295863025;2413391;4.983141;2758535061;32401916;72.804701;29297118;3.050237;262895028;2063078224;180764692;104084498;10.158647;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5799808061;1813742391;3030264882;21318063;933508651;0.974073;5799808061;400560863;403959908;101695976;114445676;4706360957;72784681
200072700;7968000569;6615591521;1352409048;4035609987;3779086793;256523194;3932390582;2836504728;1095885854;841583149;662809856;178773293;472894265;406251856;66642409;368688885;256558;112130885;5932347311;5010464655;921882656;2963614614;2833512369;130102246;2968732697;2176952286;791780411;1150628477;922094976;228533501;569997625;527261126;42736498;580630853;39483385;185797003;43441632;20.222034;23219597;29103483;12.061442;17.042041;14338148;8160592;6.177556;9295701178;225468797;203153235;68265316;8.000308;763959331;6699153581;798103021;507420959;22176628;489509689;155717311;132991601;23024865;5.002246;290315648;3428558317;485546698;367930383;6.009822;4400604288;69751487;70.161634;45240452;2.998062;473643683;3270595265;312556323;139490576;16.166806;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9295701178;1666379141;4445317549;289654336;2883237326;11.112826;9295701178;619436018;319385755;68531942;121187224;7971767186;195393053
200072718;6572612672;5229910592;134270208;3330538472;3070337757;260200714;32420742;2159572835;1082501365;614285356;474196713;140088643;377962066;31851194;59450126;236323291;155684773;80638517;502630276;4096893449;929409311;2509463694;2387020679;122443015;2516839066;1709872769;806966297;906559927;644550715;262009212;436017019;362776572;73240447;470542907;281774143;188768764;25464628;14.269715;11194913;7095692;2.028566;5.067126;18368936;12241149;6.127787;7675927472;191567546;195019505;51490068;5.107993;617495657;5511931903;671642766;417387377;14284656;4049316691;139359212;119448953;22366489;4.078121;232987668;2812298028;420426212;291215696;7.136311;3626610781;52208333;75.570552;29123579;1.029872;384507989;2699633875;251216554;126171681;7.148345;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7675927472;1539866228;5363805986;518354003;250880627;3.020627;7675927472;57511688;276909593;32417828;105620491;6451606372;234256307
200072726;14871444357;11765332062;3106112295;7642434172;7112635009;529799163;7229010185;4652697053;2576313133;1616192313;1294950632;321241681;1017528089;878113868;139414221;598664224;416836764;18182746;11017171983;8926254853;209091713;5586529965;5325962479;260567486;5430642018;3600292374;1830349644;2135466559;1499867433;635599126;996901185;887653692;109247494;1138565373;612213741;526351632;102613503;44.259145;58354358;41474933;20.904971;20.569962;6113857;23354174;37.784396;17727000534;37705203;632133304;158364257;20.475946;1381173448;12302245372;1680027082;1114746258;60782838;9536609385;268522423;478515251;57298846;6.055016;496824805;633521783;1040618575;830752395;22.804243;8190391149;108529607;153.618053;101065411;14.42093;884348643;5967027541;639408507;283993863;37.978594;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;17727000534;5998727396;9391350942;689845871;1610020031;37.056293;17727000534;1365900378;780975918;273205049;190012356;14860774114;25613272
200072734;16165983496;13111268371;3054715126;8100643314;7675793047;424850267;8065340182;5435475323;2629864859;1317934469;97639345;34154102;743206927;605940952;137265975;574727543;370452498;204275045;12952454252;10735691872;2216762379;6444994883;6251656652;193338231;6507459369;448403522;2023424149;1820072839;13627775;457295339;880190046;805006081;75183966;939882793;55777142;382111373;75521936;36.405549;39116388;32251458;13.189363;19.062095;43270478;23216186;20.054292;17955606718;370657672;403456911;75807975;13.265662;1120749387;14182045889;986462792;782006157;21154273;9226874185;244415391;290692934;31331292;5.119374;326999408;7202084916;548990354;569118937;8.12158;8728732533;126242281;112.763977;44476684;8.146288;79374998;6979960973;437472437;21288722;13.032693;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;17955606718;3199522385;14240467432;87154191;415288299;13.174411;17955606718;816490327;391072823;120609756;215518512;15354963447;1056951852
