codgeo;STOCD_NBLOG_ENS;STOCD_NBLOG_10;STOCD_NBLOG_21;STOCD_NBLOG_22;STOCD_NBLOG_23;STOCD_NBLOG_30;STOCD_POP_ENS;STOCD_POP_10;STOCD_POP_21;STOCD_POP_22;STOCD_POP_23;STOCD_POP_30;STOCD_DUREE_ENS;STOCD_DUREE_10;STOCD_DUREE_21;STOCD_DUREE_22;STOCD_DUREE_23;STOCD_DUREE_30;ANEMR2_NBLOG_ENS;ANEMR2_NBLOG_0;ANEMR2_NBLOG_1;ANEMR2_NBLOG_2;ANEMR2_NBLOG_3;ANEMR2_NBLOG_4;ANEMR2_NBLOG_5;ANEMR3_NBLOG_ENS;ANEMR3_NBLOG_0;ANEMR3_NBLOG_1;ANEMR3_NBLOG_2;ANEMR3_NBLOG_3;ANEMR3_NBPIECES_ENS;ANEMR3_NBPIECES_0;ANEMR3_NBPIECES_1;ANEMR3_NBPIECES_2;ANEMR3_NBPIECES_3;ANEMR3_POP_ENS;ANEMR3_POP_0;ANEMR3_POP_1;ANEMR3_POP_2;ANEMR3_POP_3;GARL_NBLOG_ENS;GARL_NBLOG_1;GARL_NBLOG_2;NBPIR5P_NBLOG_ENS;NBPIR5P_NBLOG_1;NBPIR5P_NBLOG_2;NBPIR5P_NBLOG_3;NBPIR5P_NBLOG_4;NBPIR5P_NBLOG_5;SUROCCHS1P_NBLOG_ENS;SUROCCHS1P_NBLOG_1;SUROCCHS1P_NBLOG_2;TYPLR-ACHL20_NBLOG_ENS_ENS;TYPLR-ACHL20_NBLOG_1_ENS;TYPLR-ACHL20_NBLOG_2_ENS;TYPLR-ACHL20_NBLOG_3_ENS;TYPLR-ACHL20_NBLOG_ENS_A11;TYPLR-ACHL20_NBLOG_1_A11;TYPLR-ACHL20_NBLOG_2_A11;TYPLR-ACHL20_NBLOG_3_A11;TYPLR-ACHL20_NBLOG_ENS_A12;TYPLR-ACHL20_NBLOG_1_A12;TYPLR-ACHL20_NBLOG_2_A12;TYPLR-ACHL20_NBLOG_3_A12;TYPLR-ACHL20_NBLOG_ENS_B11;TYPLR-ACHL20_NBLOG_1_B11;TYPLR-ACHL20_NBLOG_2_B11;TYPLR-ACHL20_NBLOG_3_B11;TYPLR-ACHL20_NBLOG_ENS_B12;TYPLR-ACHL20_NBLOG_1_B12;TYPLR-ACHL20_NBLOG_2_B12;TYPLR-ACHL20_NBLOG_3_B12;TYPLR-ACHL20_NBLOG_ENS_C100;TYPLR-ACHL20_NBLOG_1_C100;TYPLR-ACHL20_NBLOG_2_C100;TYPLR-ACHL20_NBLOG_3_C100;TYPLR-ACHL20_NBLOG_ENS_C106P;TYPLR-ACHL20_NBLOG_1_C106P;TYPLR-ACHL20_NBLOG_2_C106P;TYPLR-ACHL20_NBLOG_3_C106P;TYPLR-CATL_NBPIECES_ENS_ENS;TYPLR-CATL_NBPIECES_1_ENS;TYPLR-CATL_NBPIECES_2_ENS;TYPLR-CATL_NBPIECES_3_ENS;TYPLR-CATL_NBPIECES_ENS_1;TYPLR-CATL_NBPIECES_1_1;TYPLR-CATL_NBPIECES_2_1;TYPLR-CATL_NBPIECES_3_1;TYPLR-CATL_NBPIECES_ENS_2;TYPLR-CATL_NBPIECES_1_2;TYPLR-CATL_NBPIECES_2_2;TYPLR-CATL_NBPIECES_3_2;TYPLR-CATL_NBPIECES_ENS_3;TYPLR-CATL_NBPIECES_1_3;TYPLR-CATL_NBPIECES_2_3;TYPLR-CATL_NBPIECES_3_3;TYPLR-CATL_NBPIECES_ENS_4;TYPLR-CATL_NBPIECES_1_4;TYPLR-CATL_NBPIECES_2_4;TYPLR-CATL_NBPIECES_3_4;TYPLR-CATL_NBLOG_ENS_ENS;TYPLR-CATL_NBLOG_1_ENS;TYPLR-CATL_NBLOG_2_ENS;TYPLR-CATL_NBLOG_3_ENS;TYPLR-CATL_NBLOG_ENS_1;TYPLR-CATL_NBLOG_1_1;TYPLR-CATL_NBLOG_2_1;TYPLR-CATL_NBLOG_3_1;TYPLR-CATL_NBLOG_ENS_2;TYPLR-CATL_NBLOG_1_2;TYPLR-CATL_NBLOG_2_2;TYPLR-CATL_NBLOG_3_2;TYPLR-CATL_NBLOG_ENS_3;TYPLR-CATL_NBLOG_1_3;TYPLR-CATL_NBLOG_2_3;TYPLR-CATL_NBLOG_3_3;TYPLR-CATL_NBLOG_ENS_4;TYPLR-CATL_NBLOG_1_4;TYPLR-CATL_NBLOG_2_4;TYPLR-CATL_NBLOG_3_4;VOIT_NBLOG_ENS;VOIT_NBLOG_0;VOIT_NBLOG_1;VOIT_NBLOG_2;VOIT_NBLOG_3
200034601;2780748958;1879980092;590730323;73385907;75640863;161011775;5239035483;3640062328;1063775642;119072109;123371901;292753503;46580039027;38863841062;4263488602;650142995;315473708;2487092658;2780748958;320229141;519876253;451393632;632867532;319420431;536961968;2780748958;320229141;519876253;451393632;1489249932;11513063173;1162165942;1995305685;1725204911;6630386636;5239035483;613300163;1011428338;885254942;272905204;2780748958;1584431081;1196317877;2780748958;75158226;269838312;694257393;763525001;977970027;2697371173;53251507;2644119666;2754054402;2156065794;564824216;33.164392;1454097013;115283926;293246149;8.011604;167103164;113242861;52833565;1.026738;254267946;15882092;94461951;0.985075;399795695;341283812;52490942;6.020942;295218812;227444517;5365581;14.118485;183571772;162434424;181358;3.001548;29280788347;24766113444;4415237398;99437505;11513063173;9682718559;1761949265;6839535;179665523;119.700391;55.992255;3.972877;15725979677;13608566674;2102370759;15.042243;1862079974;135512782;494925118;12.027035;7000040618;568557474;1264294118;5017176;2780748958;2181765442;565819124;33.164392;43920856;26.944262;15.000796;1.975798;3722236546;3172025195;543.195379;7.015973;453134257;304839841;14027882;8.015596;2780748958;33411435;1491858983;777793167;176982458
200034635;10598652281;8421047062;1737934827;206543575;57382828;175743989;25568335335;20772977304;3832979569;486536454;112360133;363481875;206799407424;192306163674;9678219308;837785424;369361633;3607877385;10598652281;1055810615;1832300524;1513905974;1992902594;1435113287;2768619288;10598652281;1055810615;1832300524;1513905974;6196635168;52058886897;4249337012;7527729881;6875359456;33406460548;25568335335;2510958113;458900697;4214384543;14253985709;10598652281;9760179207;838473075;10598652281;48579749;556689413;1459938239;2140995528;6392449353;10528126457;127958404;10400168053;9939064474;7510181603;24082878;20.595071;1094464183;969108626;123383369;1.972187;318713977;255889397;61829458;0.995122;902686231;769565853;133120378;0;2971928702;2683948996;27827479;9.704916;270582143;1823679701;877141042;5.000686;1945449953;1007989031;934538763;2.92216;55146331561;45328545559;9727268572;9051743;52058886897;42997085399;8979857202;81944296;135666254;81.406226;51.929628;2.3304;348612771;260900387;84480668;3.231715;2603165639;1989153547;611001074;3.011019;11370367656;8364309994;2975381304;30676358;10598652281;7860465313;2713674929;24.512039;36272012;16.026883;17.914729;2.3304;88600657;57128086;28.240856;3.231715;646842706;430689712;21555079;0.602204;10598652281;478524644;3923323871;5143080845;1053722921
200034692;327477143;20980636958;6868932115;3419295626;554314553;924535048;72625665719;47905010354;14339224664;760633227;926207888;1848890542;520742626169;427179921845;41634431691;36369670579;2287820378;13270781676;327477143;392219584;6174175653;5482421372;6888730306;3762825422;6517365707;327477143;392219584;6174175653;5482421372;17168921435;140145676643;14181091823;2383095586;22689115907;79444513053;72625665719;8469094179;14363415805;1397943711;35813718625;327477143;23913242591;8834471709;327477143;532549384;2577475603;5901405372;10582481075;13153802865;32217234578;831408843;31385825734;31800879529;2340848732;8188349624;204.042585;4209710121;3244319872;936018865;29.371383;157618198;1058653731;513535926;3.992323;5693403725;297345824;2697478283;22.467201;9982298042;7464054029;2481711195;36.532817;5867987253;4836971984;950770931;80.244338;4471298409;3831029463;608834424;31.434522;168261984125;135131201384;32148924591;98185815;140145676643;113656310417;25944314277;545051949;1205058176;791.776988;270.491823;142.789364;11844740991;11024563478;599793478;220.384034;15066508316;9658550501;5334325012;73.632802;39893311362;28966208266;10521939598;405163499;327477143;24268643751;8256900488;222.170061;380569921;209.181564;114.744472;56.643885;2634309448;23481746;206.173665;79.961183;4130717693;2140208351;1944120973;46.388369;327477143;3315727666;14752670364;12175488901;250382737
200034700;28822817927;16777424013;8043894363;2446273207;737675323;817551021;61099993231;36397692559;15974091569;5821773722;1273389994;1633045387;403595380428;314501533558;5366732076;23511245037;2947825691;8967455384;28822817927;3752253283;6102421015;5243286685;5911710633;3359111714;4454034596;28822817927;3752253283;6102421015;5243286685;13724856944;114592263002;12921003866;21469903282;20384472183;5981688367;61099993231;7862688199;13755925513;12331482503;27149897016;28822817927;20976126979;7846690948;28822817927;796148837;2813395433;7237965178;9062607887;8912700591;28189152499;979106445;27210046054;2828961497;19032364318;9108856046;148.394605;2562347049;178546569;762772174;14.109185;1549361505;896626666;640496039;12.238801;6112500827;2960233213;3130743944;21.52367;8653633535;6483507728;2117480501;52.645306;5361246491;4266119756;1073322561;21.804173;4050525563;2640411264;1384040827;26.073471;148201379242;10864695944;3884063103;713788772;114592263002;85727774617;28511039967;353448418;1201429961;551.414439;615.391396;34.624126;19397397708;14296728245;4861591514;239.077949;13010288571;8071042139;4852608153;86.638279;39245885756;24916416863;13947361954;382106939;28822817927;19378159805;9294304729;150.353394;412423132;153.686835;245.570597;13.165699;6237777492;3436376129;2631.596389;169.804975;3772867205;1948194094;1775890239;48.782872;28822817927;332616853;1425955202;9443829561;1793267815
200034718;11138980553;5960143069;1780650657;3083475956;117114442;197596429;23545291074;13252328133;3531862832;6207238023;193979505;359882582;19287433083;142719580518;13280687207;33561799464;879206303;2433057338;11138980553;1191569343;2122496448;1815617521;2154722518;1136351909;2718222813;11138980553;1191569343;2122496448;1815617521;600929724;47777807743;4567306865;7897434187;7365490773;27947575918;23545291074;2514246205;4815787422;4263636623;11951620824;11138980553;7035679408;4103301145;11138980553;226165256;1073379322;2071800407;2999121037;4768514532;10912146444;179593529;10732552915;10981823014;7290239142;3600168228;91.415644;736823863;706649658;28128667;2.045538;78811798;627368061;15718707;3.562849;4195852447;211497308;2014956744;65.922624;2959608858;2096957099;860589597;2.062162;1263631299;967399643;290545444;5.686212;1037788568;776891601;248760707;12.136259;54358694554;39839026526;143270928;192575228;47777807743;36354048313;11236114433;187644997;22496082;125.472972;99.487848;0;389370237;347389124;41981113;0;5966555755;3012116116;2949509407;4.930232;12818518152;815253389;456863531;97348952;11138980553;7403651376;3642910456;92.418721;67361398;31.39681;35.964588;0;83118234;6920479;13.913444;0;1529057967;648280913;875846822;4.930232;11138980553;2034040687;5242264142;3259654025;603021698
200034726;4894565278;3555241513;916427366;197996501;41806204;183093693;10859984334;8141925788;1875500557;405894767;72409418;364253804;89776371493;79193463525;5735788052;1546936341;225737609;3074445966;4894565278;51337579;811428866;885895277;1126787327;483993669;1073084349;4894565278;51337579;811428866;885895277;2683865345;23443699595;2077617963;3559162167;412987447;13677044995;10859984334;1070378022;1951832312;2216642691;5621131309;4894565278;3567302106;1327263171;4894565278;447804;219958737;65188568;1371211756;2606728704;4859717905;54395413;4805322492;4786476648;4321926116;43625785;28.292682;1750260777;1631072075;113254757;5.933945;290867198;262640495;28226702;0;3999733;340860174;57156029;1.957097;774304734;704145405;62996621;7.162708;805619863;714465568;84982221;6.172074;765450777;668742398;89641521;7.066858;29578520904;27596095798;1840436038;141989068;23443699595;21943269617;1403634882;96795096;109079355;95.66692;13.412435;0;3246344369;3029192354;182230446;34.921569;2779397586;2527966908;241158275;10.272403;621028914;5568244516;598497002;43547622;4894565278;4410098085;452004148;32.463044;24707403;19.898524;4.808879;0;675045517;612819661;58.363111;3.862745;615970943;525428246;83320864;7.221832;4894565278;311321309;2130081589;1938897332;514265048
200034825;13969328141;9053904817;2503441129;1774182521;191295746;446503928;27567173929;18941830179;4275402143;3235471927;257345215;857124464;256885555753;218716330333;138703084;18884730476;757574961;4656611582;13969328141;1724096015;2352560441;209705909;2567931905;158651066;364117003;13969328141;1724096015;2352560441;209705909;7795612595;59944218805;5835321617;8725540667;8661461033;36721895487;27567173929;325084863;486114852;4605916686;14849260092;13969328141;9328672095;4640656045;13969328141;430473729;1315311208;2395848123;3900288585;5927406495;13601269409;200342604;13400926805;13840888515;10071727878;3693484919;75.675718;2223627112;1986535799;235015402;2.075911;1105947371;945805394;159121085;1.020892;3055421424;1741118061;128293197;31.371392;4553438675;3165271047;1360595182;27.572445;1627234451;1183790499;439422137;4.021816;1275219483;1049207079;216399142;9.613261;7545200499;61783089007;13478237796;190678187;59944218805;49042966722;10726615067;174637016;337746665;158.622102;179.124562;0;6086421897;5845067104;236054934;5.299859;9083617624;6736433079;2336443232;10.741312;17763322826;12959469528;4717161144;86692154;13969328141;1019037672;3703275703;75.675718;126493914;37.870269;88.623645;0;1308133274;123055666;73.283225;4.293389;2359367497;1500665879;851978571;6.723047;13969328141;1941680688;6484027117;4556661724;986958612
200034833;8742969754;6526410499;1510092839;302695162;124733079;279038175;1783069244;1359956725;289932804;620437061;210489473;500870616;169883765459;151084291357;10240206536;3223074834;735528122;4600664611;8742969754;849248943;1288253382;1338931491;1950730998;1090048346;2225756595;8742969754;849248943;1288253382;1338931491;5266535938;4029884528;3433327994;5399202118;5951655312;25514659857;1783069244;1782405024;2824286487;2960524233;10263476695;8742969754;6463551819;2279417935;8742969754;104933359;416481812;1359800744;2654491733;4207262105;8602523556;112858451;8489665104;8628433994;8001790342;579794647;46.849005;2331533376;2176139327;141321787;14.072262;639936415;587864691;52071724;0;1337393371;1194250998;137999321;5.143052;2144175583;2003266199;129716952;11.192432;1262018796;1174116944;76580381;11.321471;913376453;866152182;42104484;5.119787;58994515918;56393605378;2379889575;221020965;4029884528;38380239253;1795152919;123453107;394353848;359.355912;28.970796;6.02714;12942592418;12751706663;144861937;46.023819;5358724373;4902303549;410903923;45.5169;12883413557;11972448062;801506331;109459164;8742969754;8109213382;582942104;50.814268;94167311;76.123041;13.01713;5.02714;2834293532;2742483391;65.95948;25.850662;1211982959;1044628248;139587617;27.767094;8742969754;731717365;4134267838;3155431629;721552923
200034874;259268957;1998723522;487979576;29945925;14910828;61129719;5958346587;4710987151;1052147907;50791125;32084451;112335953;4607314384;4151843598;3190865794;409272464;110493845;844075757;259268957;212364862;448919728;457480689;5873683;298409299;588146692;259268957;212364862;448919728;457480689;1473924292;12996085096;962272648;2039410427;2265738179;7728663842;5958346587;455670998;1098432248;1225921468;3178321873;259268957;2064708942;527980628;259268957;3113322;85971628;286286486;602295899;1587002337;2583993535;29590907;2554402628;2558879095;2335812029;197124199;25.942866;595334789;563196904;31137885;1;688663751;648579359;38084392;2;243531705;204065217;38470164;0.996324;422752402;393834623;26921455;1.996324;312413379;258228956;36183616;18.000807;296183069;26790697;26326687;1.949412;1583730308;14851919846;899134758;86248476;12996085096;12261729201;674341563;60014333;49726849;34.248506;15.478343;0;1514775503;1415909157;88487927;10.37842;1276715632;1140032982;120826926;15.855724;3368380082;3039071442;285018752;44289888;259268957;2365657947;201088757;25.942866;12884679;7.052915;5.831764;0;390166809;349529904;31.125153;9.511753;372639023;316830677;46973078;8.835269;259268957;17368537;1135469321;1014391317;269143563
200034882;20743896995;12847534474;4232377522;2040314201;810547085;813123713;44154170312;28286916012;820573818;4756338032;1293443312;1611734776;323389032361;258609242894;2737447446;23750802661;3838185802;9816326543;20743896995;2573630863;4088928657;3509182577;4210682302;2563353791;3798118804;20743896995;2573630863;4088928657;3509182577;10572154898;78431998032;7764797866;13625920343;12810415562;44230864261;44154170312;5105292255;900865615;847664773;21563574177;20743896995;16528163035;421573396;20743896995;932745898;3520680826;5035718579;5103551414;6151200278;19887504948;743994581;19143510367;2025726418;8222412477;11920751484;114.100218;1325914596;74775933;56501338;13.141885;1033972072;429543918;600683958;3.744195;4609565296;1652895873;2931516731;25.152693;698741536;2384709246;4569584932;33.121183;3795260496;1891898913;1875822772;27.538812;2505136359;1115605197;1378129712;11.40145;166236275036;73119175714;92563569586;553529735;78431998032;40359252289;37767647551;305098191;1569857678;551.771787;970.161073;47.924818;79658326383;29279510675;50194411362;184.404346;6576092942;2928640962;36313496;16.10238;4749241647;14935749002;32220276108;336391359;20743896995;8398939976;122288568;116.100218;532459556;109.920016;383.614723;38.924818;24317303827;5839894643;18311.145241;166.263943;1898756092;586994367;1296659345;15.10238;20743896995;202663797;10133223866;7350126715;1233908444
200034957;10583580677;7788014713;2080007428;471788935;62207286;181562316;26251006081;2042523602;4163313164;1160291002;120741911;381423983;156434895855;140745992118;10429583288;2512665231;308130416;2438524802;10583580677;1286216076;2049909579;1905687501;2406621418;1134293789;1800852314;10583580677;1286216076;2049909579;1905687501;5341767521;47484696787;4827779596;8074371466;840392451;26178621214;26251006081;2971651216;5034515467;5369052845;12875786553;10583580677;9102322974;1481257704;10583580677;60416808;914550075;139724037;3231571524;49798019;10547959672;267517355;10280442317;10124949379;8441641255;1631513697;51.794427;1050758633;887889601;160792269;2.076762;321418112;250381108;71037004;0;765860789;669478294;93339658;3.042836;2631521949;2417399283;207964531;6.158135;3131770245;2525021812;572258439;34.489994;2223619651;1691471156;526121796;6.026699;51613077902;46287578025;5139472117;186027761;47484696787;42983283698;4357355033;144058056;169390665;110.530604;51.844205;7.015857;464539375;433951203;21218589;9.369582;3494451076;275981252;70905429;25.584266;11548278288;9541819569;1927070574;79388145;10583580677;8875609164;1654237279;53.734235;47208673;22.806264;19.468681;4.933728;105228963;88429808;7.429574;9.369582;812259974;554974333;24593504;11.350601;10583580677;559864167;3975789498;4922823351;1125103661
200035087;26106309732;15870267543;7017048567;1925795095;448929505;844269022;58894574432;37751249876;14512261448;4097549309;773429078;1760084721;408075907911;332594768807;42433287577;19452832652;2013664161;11581354714;26106309732;3378355341;5084871715;4446475095;4958947508;3176107924;5061552149;26106309732;3378355341;5084871715;4446475095;13196607581;107682705848;11409446296;1838284183;17552127368;60338290353;58894574432;704698999;11832491664;11387917434;28627175343;26106309732;19544334846;6561974885;26106309732;70423629;2636599235;5308077918;7892889312;9564506977;25574966376;861859723;24713106653;25403763854;19243658524;581337865;346.72668;3648488643;3005168911;622219514;21.100219;2274926005;1765957454;499954005;9.014547;4281153025;2549861362;162548162;105.810042;6682835297;5537880566;1080940814;64.013917;4769386751;3795832764;882801406;90.752581;3746974133;2588957467;1101981292;56.035374;120428207812;100118892032;19507681231;80163455;107682705848;89738773235;17255565212;688367401;671112907;448.720144;191.120335;31.272427;3368500657;3159303763;196483933;12.712961;87058884;6772094889;1864511751;69.281761;29368764462;22077535926;6848905525;442323011;26106309732;1972157735;6020951571;363.78081;196506826;100.490778;77.482776;18.533272;792583453;72052246;68.125632;3.935361;2273364451;1534945338;682345546;56.073567;26106309732;2296471299;11939356737;9845597766;2024883929
200035103;3383334997;2427459199;535553906;324835391;20345685;75140816;7561666667;5647456557;1081880959;651062142;33447637;147819372;54447044821;45960330135;4111790353;325957026;178457539;936896535;3383334997;347529267;547386421;563434944;837336993;484330235;603317137;3383334997;347529267;547386421;563434944;1924984365;15338742803;1347252589;2295452476;2572881417;9123156321;7561666667;69497328;1291249744;1427891918;4147551725;3383334997;2527842271;855492726;3383334997;64941877;202139147;562130688;92078448;1633338805;3321235704;64639263;325659644;3352107077;3106518205;196825678;48.763194;1250111532;1204578938;42512925;3.019669;350229864;322718378;25490433;2.021053;500270339;425854597;74415742;0;634024079;553330343;3896398;41.729757;327397155;317151513;9248953;0.996689;290074109;282884437;6193645;0.996027;20314073654;1940819043;797336565;108546659;15338742803;1469554438;57598487;67213554;107804389;96.74334;3.019608;8.041442;2911873764;2861774807;26820365;23.278592;1955652697;1754127904;191511721;10.013072;458504616;423701;286067758;61968401;3383334997;3134710833;198860969;49.763194;27291606;22.263265;2.013072;3.01527;673640151;656544368;11.912381;5.183402;500779406;423491534;73281336;4.006536;3383334997;295712373;155488649;1295836433;236899701
200035111;5259535535;3396655639;1094811802;564970393;70142282;13295542;11430001918;7798693137;2164333159;1130316868;99133793;23752496;90354309013;75993286272;705464519;5323962059;335596429;1646819063;5259535535;654921319;89253797;874280041;1026419811;61391804;1197458354;5259535535;654921319;89253797;874280041;2837796205;23265463921;2317628096;3514634635;3856670042;13576531148;11430001918;1275721565;2001287977;2232793498;5920198878;5259535535;3489623259;1769912276;5259535535;174396934;389085274;88348382;1474722741;2337846766;5043452093;62774097;4980677996;5228105481;4426592984;776217096;25.295401;1744618651;1572987858;165573048;6.057746;569181128;473882043;91225565;4.07352;619777349;459594656;159173729;1.008964;1070206256;939909536;123339576;6.957143;664845145;494169713;169610341;1.065092;559476952;486049179;67294838;6.132936;28105226;25325285106;2679179976;100760918;23265463921;21098028579;2109990717;57444625;104605041;87.670427;13.928078;3.006536;1626868088;158244726;8039176;36.381653;310828895;2557138841;547222004;3.928105;6587936519;5475144749;1069334488;43457282;5259535535;4456023038;778217096;25.295401;26942275;17.9717;6.964039;2.006536;397351072;380087896;5.035934;12.227241;904107637;621062114;279117418;3.928105;5259535535;632439777;2432964225;1866461886;327669648
200035129;9355924274;5901050332;2393408269;643514082;99493585;318458006;18751989458;12236417569;4568851219;1158593524;174360997;613766148;156341676139;123407903154;1797177383;9632261182;675249112;4654488861;9355924274;1082055516;1619014858;1741330795;1991849887;997207902;1924465316;9355924274;1082055516;1619014858;1741330795;4913523105;3836775894;39277029;6079065602;7001847821;21359142617;18751989458;2254119212;3388346842;383877133;9270752074;9355924274;6241265607;3114658666;9355924274;12817754;811602665;2219904572;3112526483;3083713013;9241565963;228741651;9012824312;9193298284;6396282107;2748533851;48.482326;2593518554;1704008955;87729514;12.214459;961357906;419989955;538305068;3.062884;1505579124;714965506;782640181;7.973437;1780201399;1451415553;323761379;5.024467;1275494712;1127852909;137548748;10.093055;1077146589;978049229;88983336;10.114024;57032121621;42852627412;13703511228;47598298;3836775894;29336211843;8906487699;125059398;291317645;184.2673;98.28939;8.760955;11064808033;9523647538;1222007407;319.153089;7308237003;3808500732;3476726732;23.009539;14647433071;9924418801;4503103366;219910904;9355924274;6546880144;2757578027;51.466103;92487662;50.834529;34.824718;6.828414;3026153772;2433681303;449.699492;142.772977;2172867363;893022825;1261001128;18.84341;9355924274;1323028893;4595975978;2805628395;631291006
200035137;3347946857;2634555684;452339698;144953017;16782872;99315586;6584;5248748286;892686725;239036715;31336058;172192215;73359328545;65915866811;360117192;1991066188;153346449;1697877177;3347946857;25365341;436561192;427870493;746268616;485246877;998346267;3347946857;25365341;436561192;427870493;2229861761;14912802338;975740004;1740211614;1869649321;10327201399;6584;508230528;872486722;936810832;4266471918;3347946857;234994336;998003497;3347946857;5507165;218615698;650993475;960462046;1462803988;3279007577;62573638;3216433939;3332763141;3211647709;104829163;16.286269;1422315419;138481998;34386455;3.108983;387744051;379480892;7238534;1.024625;406649726;394586504;9045422;3.017801;714878408;669835247;41051699;3.991462;262984981;248845707;11105534;3.03374;138190556;134079378;2001519;2.109658;23147601206;22593012717;479021558;75566931;14912802338;14595997615;276352734;40451989;43791397;40.840692;2.950704;0;5223261281;5168402974;33828872;21.029435;2967746191;2787771436;165889248;14.085507;5690275243;5462426741;188444184;39404318;3347946857;3224703745;105934426;17.308686;8963157;7.979589;0.983568;0;144258211;1417588838;12.957061;12.036211;890783119;812154569;6856913;10.05942;3347946857;406241644;1575751587;1135975928;229977698
200035202;10375752812;735637955;2165271996;620899648;55769373;177432245;22927985791;17320290821;4076325733;1105728748;101489664;324150825;192958918842;166694222394;16288602872;6732640101;262730357;2980723118;10375752812;1018336561;1647875432;1633134188;2187506561;129663753;2592262541;10375752812;1018336561;1647875432;1633134188;6076406631;4828243869;4031270329;6755750722;7379667034;30115750606;22927985791;2176133849;3724178185;4236594252;12791079505;10375752812;766569547;2710057343;10375752812;21629666;522120039;1431892088;2833705311;5371738714;10163660589;69455081;10094205508;10181370599;8162710663;1991065959;27.593977;3007031474;2451062739;547038692;8.930043;131122597;952838316;357411463;0.97619;1209106112;785270405;420869781;2.965927;2450079576;2002805559;436512112;10.761905;1159299869;101230858;144983758;2.007531;1044627599;958425063;84250154;1.952381;57859223816;4990112151;7875358269;82744037;4828243869;42009745687;6205388339;67304663;134719709;82.798485;49.871541;2.049683;428674571;4161582975;124162735;1;5155319707;3646994363;1495935653;12.389691;12570947702;9945805771;2583110619;42031312;10375752812;8324238117;2023920719;27.593977;36796574;17.143741;17.60315;2.049683;882364576;838946658;42.417918;1;127603374;765477255;499168832;11.387652;10375752812;966543719;4521192744;4097267943;790748406
200035319;55124144578;33835713553;13996485938;4164951565;1516336818;1610656704;112362179153;69203375671;27608049089;1010501347;2351993321;3093747603;710552526672;545492612051;90711481746;50494228283;5320111971;1853409262;55124144578;7048811263;12072811663;1022519501;12523523607;6789820695;646398234;55124144578;7048811263;12072811663;1022519501;25777326642;189750736628;20549527073;36559386432;34145601028;98496222094;112362179153;14206995712;25444210085;22831346295;49879627062;55124144578;42173819209;12950325369;55124144578;2899637575;10914120887;17088782618;1354815451;10673448988;52586552096;3407260585;49179291511;53154473059;21734414596;31053752494;366.305969;1224278708;471655137;743653285;8.970286;1554913415;765813162;784415408;4.684845;11567409206;4364162144;7138845515;64.401547;19686906228;8962813927;10636537568;87.554733;10603703383;5142518829;5320318447;140.866107;851726212;2027451398;6429982272;59.828451;337926536589;162373478835;17054884571;5004212045;189750736628;98065953344;9068438009;1000403194;510885288;175.320378;325.907265;9.657645;133347691718;59711799006;69686207945;3949.684767;14317222956;4420406107;985235041;44.46644;100074427581;35252846163;61908432097;2913149322;55124144578;22255250042;32496451895;372.442641;208575609;40.82725;158.090714;9.657645;40163540191;12048771932;25619.848368;2494.919891;4578167203;907996938;3634041121;36.129144;55124144578;6514409139;30535721743;15737657479;2336356217
200035327;2576484618;1968549716;4564372;37660765;38784634;75052303;524363515;4015561427;947141022;8132057;73642108;125970024;48278019351;44024655071;3054666539;247206817;118814992;832675932;2576484618;275991506;429485074;420512521;584683263;322924018;542888236;2576484618;275991506;429485074;420512521;1450495517;11650080444;1133614294;1797310764;1815944609;6903210777;524363515;583708264;913157421;901768924;2845000542;2576484618;1855728722;720755896;2576484618;22039129;115790151;46458852;796691722;1177375096;2564312624;40452154;252386047;2500033836;2359821336;127228024;12.984477;72312295;698403047;2278091;1.938993;21196978;193079953;17889827;1;229886221;196196301;31681765;2.008155;491385708;461507046;27841547;2.037115;505968262;484987225;18029135;2.951902;337700916;325647765;9004839;3.048312;18570707747;1801601896;507299808;4738898;11650080444;11190301823;428039532;31739088;130880711;122.834319;2.014524;6.031868;514713827;5112046251;31092019;4;1642608323;1590836567;46153732;5.618024;4162987135;3952822825;188291224;21873085;2576484618;2428331879;135168261;12.984477;35567854;31.544658;1.007262;3.015934;1160101172;1139062425;19.038747;2;390833491;353883863;33076954;3.872675;2576484618;17433659;1137802698;1031934242;232411087
