codgeo;D1_st_Living;Median_st_Living;D9_st_Living;Interdecile_91_Ratio;Taxable_HH;Poverty_amg_Owners;Poverty_amg_Tenants;-30_Poverty;3039_Poverty;4049_Poverty;5059_Poverty;6074_Poverty;75+_Poverty;Poverty;Activity_Income;Salary_Income;Unemployment_Benef;Self-Employment;Pensions_Annuities;Estate;Social_Benef;Family_Benef;Social_Minima;Housing_Benef;Tax;taux_cumu_1_inj
247700594;13280;25620;44350;3,3;69,2;5,0;19,4;14,0;11,3;10,0;8,6;6,7;5,2;9,5;91,2;83,9;2,9;4,4;17,9;8,2;3,8;1,9;1,1;0,8;-21,1;0,632
247700644;14140;25560;42670;3,0;69,3;5,0;19,1;NA;9,8;9,1;7,4;5,0;NA;7,9;85,3;78,2;2,5;4,6;23,7;7,9;3,5;1,8;1,0;0,7;-20,4;0,626
247700701;12690;22490;35530;2,8;55,5;5,0;26,4;21,5;13,2;12,3;9,3;6,8;NA;10,9;81,7;75,4;2,8;3,5;23,0;6,1;5,5;2,9;1,6;1,0;-16,3;0,598
247800550;16110;27360;46180;2,9;70,4;5,0;13,9;NA;5,0;5,2;5,0;5,0;NA;5,0;83,5;75,6;2,4;5,5;24,9;10,4;2,5;1,5;0,6;0,4;-21,3;0,684
247800584;15170;30540;59710;3,9;75,6;5,0;12,4;12,2;7,9;6,8;6,3;5,0;5,0;6,5;87,0;80,6;2,1;4,3;24,0;12,6;2,2;1,1;0,6;0,5;-25,8;0,674
247800618;17520;30760;53560;3,1;78,0;5,0;11,2;NA;5,0;5,0;5,0;5,0;NA;5,0;86,3;79,1;2,4;4,8;24,3;11,7;1,9;1,1;0,5;0,3;-24,2;0,691
247900798;11920;19810;31090;2,6;40,4;8,1;33,7;21,5;16,6;15,8;13,7;9,4;12,3;14,0;64,5;55,8;2,6;6,1;35,0;9,2;6,1;2,4;2,4;1,3;-14,8;0,665
248000499;13290;22200;34940;2,6;53,0;5,4;22,8;13,3;9,9;8,8;10,0;7,6;NA;9,3;76,8;69,6;2,5;4,7;26,1;8,6;4,7;2,2;1,7;0,8;-16,2;0,734
248000531;10280;20320;37800;3,7;48,8;5,0;34,3;36,5;24,5;22,9;18,8;11,5;8,4;20,1;73,2;63,9;2,8;6,5;27,8;9,7;8,0;2,3;3,6;2,1;-18,7;0,676
248000747;11580;20640;33640;2,9;45,9;8,1;33,0;21,9;17,1;16,9;14,7;10,6;9,6;14,7;69,9;60,5;2,9;6,5;30,8;8,7;6,0;2,3;2,5;1,2;-15,4;0,723
248100158;12560;21020;34000;2,7;45,1;7,9;25,1;NA;11,9;12,1;12,2;8,3;13,8;11,6;70,5;61,8;3,1;5,6;30,3;9,6;5,1;2,2;1,9;1,0;-15,5;0,647
248100430;10800;19560;33980;3,1;40,7;8,5;38,3;30,9;23,9;23,8;17,7;12,2;11,2;18,5;62,0;53,1;2,9;6,0;37,0;9,7;7,2;2,4;3,0;1,8;-15,9;0,656
248100497;10970;19530;30790;2,8;37,7;13,1;33,8;NA;NA;NA;20,6;NA;NA;17,7;63,0;49,4;2,8;10,8;32,7;12,1;5,8;2,2;2,4;1,2;-13,6;0,641
248100737;11350;21220;36780;3,2;48,1;5,9;32,3;30,6;21,9;18,5;14,8;8,8;9,1;15,5;63,1;53,9;2,7;6,5;37,3;10,6;6,0;1,9;2,6;1,5;-17,0;0,663
248100745;11280;19240;30410;2,7;36,6;12,3;33,3;NA;NA;NA;NA;NA;NA;15,6;55,1;47,4;2,7;5,0;43,3;9,8;5,3;1,8;2,4;1,1;-13,5;0,658
248200016;11050;19510;33220;3,0;41,1;11,2;31,7;26,5;21,0;19,7;15,9;12,6;18,2;17,7;65,4;56,6;3,1;5,7;33,5;8,9;6,5;2,4;2,6;1,5;-14,3;0,627
248200057;11010;19610;31990;2,9;37,9;10,5;31,9;25,1;17,5;18,9;18,8;13,0;15,6;17,1;61,4;52,2;3,2;6,0;36,2;9,3;7,1;2,4;3,1;1,6;-14,0;0,590
248200065;10690;19850;33360;3,1;39,7;12,7;34,6;NA;21,5;21,2;18,1;13,0;16,4;18,4;62,9;52,2;2,7;8,0;33,9;11,6;6,1;2,2;2,5;1,4;-14,5;0,676
248200099;10880;20630;36060;3,3;46,9;7,5;33,3;25,8;20,5;20,3;17,5;11,9;11,2;17,4;70,0;60,7;3,0;6,3;30,2;9,8;7,1;2,4;3,0;1,7;-17,1;0,596
248200107;9780;18470;31690;3,2;35,7;18,8;35,0;NA;32,5;25,8;29,2;15,1;17,8;22,8;50,0;37,2;3,4;9,4;45,7;12,0;6,4;1,8;3,3;1,3;-14,1;0,591
248300394;12520;24220;45800;3,7;58,4;6,5;20,6;20,9;15,2;12,8;12,9;8,3;7,8;11,3;62,1;50,8;2,9;8,4;39,4;17,0;3,0;1,0;1,3;0,7;-21,5;0,624
248300410;12760;23120;38610;3,0;55,0;5,7;21,8;15,5;10,9;12,2;10,5;9,0;9,4;10,7;71,4;61,4;3,1;6,9;31,6;10,8;4,2;1,7;1,6;0,9;-18,0;0,583
248300493;10650;20700;35510;3,3;48,0;8,9;31,8;26,2;21,6;20,6;17,9;12,9;11,2;17,5;63,9;54,1;3,3;6,5;36,5;11,1;5,8;2,1;2,4;1,3;-17,3;0,533
248300543;10890;21140;37400;3,4;50,4;6,7;29,3;24,1;20,6;20,6;17,2;13,7;10,0;17,0;64,9;55,6;3,1;6,2;36,0;11,2;6,3;1,8;2,9;1,6;-18,4;0,576
248300550;11150;20740;33770;3,0;45,4;9,9;29,6;27,2;18,2;16,7;16,5;12,5;11,8;15,9;66,6;57,4;3,5;5,7;34,1;9,4;5,8;2,5;2,2;1,1;-15,9;0,523
248400053;10130;19710;35960;3,6;43,7;10,2;35,0;28,4;24,0;24,2;20,2;18,1;13,4;20,8;66,1;54,1;3,9;8,1;32,0;12,3;6,6;2,4;2,5;1,7;-17,0;0,543
248400160;12520;21970;37350;3,0;52,1;7,4;21,7;NA;12,8;12,8;12,8;8,2;NA;11,6;73,3;62,0;3,3;8,0;28,4;11,4;4,3;2,1;1,3;0,9;-17,4;0,570
248400236;10460;19570;34180;3,3;43,2;8,4;33,2;23,5;22,5;22,8;19,8;17,0;12,7;19,9;69,0;58,7;3,6;6,7;28,7;11,8;7,1;2,6;2,7;1,8;-16,6;0,542
248400251;9950;19640;36340;3,7;46,0;8,1;37,7;30,0;26,6;26,6;21,6;17,2;11,3;22,2;69,8;60,1;3,8;5,9;29,4;10,0;8,2;2,7;3,3;2,2;-17,4;0,549
248400285;12080;22480;39830;3,3;51,1;8,4;24,3;NA;15,6;12,7;12,5;11,1;12,2;13,0;70,9;60,4;3,3;7,2;29,9;13,5;3,8;1,7;1,3;0,8;-18,1;0,575
248400293;10980;20330;34330;3,1;45,1;8,1;30,8;22,2;19,9;19,4;15,6;13,7;13,0;17,0;72,2;62,8;4,0;5,4;27,3;10,7;6,3;2,5;2,2;1,6;-16,5;0,551
248400319;11630;21710;38350;3,3;51,0;7,6;25,1;19,0;14,9;16,8;14,5;11,3;11,0;14,1;69,3;59,8;3,4;6,1;32,3;12,1;4,7;1,7;1,9;1,1;-18,4;0,591
248400335;10770;20600;38290;3,6;45,4;11,9;28,2;NA;20,7;20,8;19,2;14,1;14,2;17,8;60,1;45,6;3,2;11,3;38,1;15,0;4,7;1,8;1,7;1,2;-17,9;0,589
248500191;12660;21760;40520;3,2;52,4;8,6;19,7;NA;NA;14,5;13,1;7,7;NA;11,1;51,1;38,7;2,9;9,5;48,8;15,9;2,8;1,1;1,1;0,6;-18,6;0,772
248500258;12880;21300;35620;2,8;49,4;7,1;20,3;NA;11,5;14,3;12,4;6,4;9,1;10,4;54,7;45,9;3,0;5,8;45,1;13,9;3,6;1,5;1,3;0,8;-17,3;0,721
248500340;13170;20700;30990;2,4;41,4;6,0;24,0;NA;8,3;10,9;9,3;7,1;13,4;9,6;74,0;66,0;2,6;5,4;27,2;7,6;5,3;2,9;1,5;0,9;-14,1;0,636
248500415;12260;19660;29980;2,4;38,3;9,3;28,5;NA;12,2;13,9;13,4;9,9;14,8;13,0;66,6;56,6;2,6;7,4;32,4;9,0;5,5;2,7;1,8;1,0;-13,5;0,648
248500464;13620;20590;30310;2,2;41,9;5,0;23,7;14,4;7,4;7,8;8,2;5,8;10,8;8,2;73,2;64,8;2,6;5,8;27,9;8,3;4,8;2,7;1,3;0,8;-14,2;0,659
248500530;13560;21030;31010;2,3;44,1;5,7;20,3;NA;7,3;8,6;11,5;6,6;NA;8,5;75,6;67,5;3,2;4,9;26,7;7,7;4,7;2,7;1,2;0,8;-14,7;0,653
248500563;12650;20580;32390;2,6;43,3;7,6;25,3;NA;10,7;13,9;12,3;7,2;11,7;11,2;68,8;59,1;2,8;6,9;32,7;8,3;4,8;2,4;1,5;0,9;-14,6;0,656
248500589;12810;21690;34780;2,7;49,8;5,0;26,2;17,3;13,1;12,1;10,2;6,1;7,1;10,6;73,1;65,8;2,6;4,7;29,5;8,6;5,6;2,3;2,0;1,3;-16,8;0,653
248500621;13950;21360;32790;2,4;46,5;5,0;20,4;NA;7,5;8,5;8,5;5,0;8,7;7,7;78,5;70,9;2,7;4,9;23,8;8,4;4,6;2,6;1,2;0,8;-15,3;0,660
248500662;14590;21640;32520;2,2;45,5;5,0;19,3;NA;5,2;6,7;6,6;5,0;NA;6,1;76,8;69,1;2,2;5,5;25,7;8,3;4,0;2,5;0,9;0,6;-14,8;0,678
248600413;11520;20450;33150;2,9;45,8;6,8;34,6;27,0;18,9;16,8;15,0;9,3;10,3;14,9;65,6;58,3;2,7;4,6;35,2;8,6;6,2;2,3;2,5;1,4;-15,6;0,642
248600447;11510;19160;30750;2,7;37,2;10,3;31,1;21,7;18,1;17,2;15,7;10,4;14,2;15,4;64,0;52,9;3,1;8,0;34,8;9,7;5,6;2,2;2,2;1,2;-14,1;0,646
248700189;11420;20030;32770;2,9;42,6;11,5;31,5;NA;20,1;20,1;17,8;9,7;15,4;16,1;58,1;48,2;2,2;7,7;43,5;9,3;4,7;1,5;2,2;1,0;-15,6;0,735
248719262;10990;19250;31070;2,8;36,8;13,7;36,0;NA;NA;NA;NA;NA;NA;17,5;59,9;49,5;2,5;7,9;40,0;8,4;5,3;1,9;2,4;1,0;-13,6;0,710
248719288;13800;22540;35310;2,6;54,6;5,0;23,8;NA;8,8;9,4;7,9;NA;NA;8,0;73,0;66,3;1,8;4,9;32,7;6,9;4,1;1,9;1,5;0,7;-16,7;0,692
248719312;10940;21240;36920;3,4;50,9;5,0;35,4;32,7;22,9;19,7;14,4;9,0;7,9;16,7;68,3;61,2;2,3;4,8;34,6;8,3;6,8;2,0;3,0;1,8;-18,0;0,683
248719338;11240;19620;31480;2,8;38,9;14,0;27,2;NA;NA;NA;NA;NA;NA;16,5;59,3;51,0;2,5;5,8;40,2;8,8;5,1;1,6;2,6;0,9;-13,4;0,712
248719353;10120;18920;31980;3,2;36,8;15,7;37,5;NA;NA;27,0;NA;16,3;NA;21,0;50,9;39,9;2,9;8,1;47,2;10,0;5,4;1,4;2,9;1,1;-13,5;0,680
248719361;12330;20720;33240;2,7;44,5;8,1;28,7;NA;12,7;13,9;13,2;8,5;NA;12,3;67,3;58,3;2,4;6,6;35,2;8,2;4,6;1,9;1,8;0,9;-15,3;0,701
248900334;10950;20370;34310;3,1;48,4;6,6;33,0;24,9;22,8;20,7;16,9;11,6;7,5;17,1;67,2;58,4;2,9;5,9;33,7;8,9;6,8;2,5;2,7;1,6;-16,6;0,608
248900383;10640;19030;30010;2,8;42,8;9,0;38,1;24,1;27,4;23,5;20,2;10,0;NA;19,0;62,7;57,4;3,2;2,1;36,6;6,7;8,0;3,1;3,1;1,8;-14,0;0,620
248900524;13220;21970;34280;2,6;50,7;6,5;25,1;NA;NA;11,9;NA;NA;NA;9,6;69,2;61,4;2,7;5,1;33,7;8,2;4,3;2,0;1,5;0,8;-15,4;0,673
248900664;12230;20910;34010;2,8;48,5;9,2;28,1;NA;13,7;15,8;13,6;NA;NA;12,6;66,2;57,3;2,9;6,0;35,0;9,3;4,7;2,3;1,6;0,8;-15,2;0,624
248900748;13240;22130;34890;2,6;55,1;7,4;21,2;NA;9,3;11,6;10,4;7,5;NA;9,7;72,8;65,2;2,8;4,8;30,7;8,5;4,2;2,4;1,2;0,6;-16,2;0,605
248900896;13290;21870;33800;2,5;52,6;6,9;21,2;NA;10,2;11,3;9,8;6,4;NA;9,3;73,2;65,7;2,7;4,8;31,1;7,3;4,5;2,5;1,3;0,7;-16,1;0,614
248900938;10530;19860;33010;3,1;44,1;8,3;39,0;27,0;25,3;21,1;21,1;11,4;8,8;18,5;63,5;55,4;3,0;5,1;36,6;8,2;6,9;2,5;2,8;1,6;-15,2;0,617
249000241;12560;22870;39760;3,2;55,4;5,3;26,4;13,9;13,2;12,3;11,9;9,5;NA;11,4;80,1;73,9;3,5;2,7;26,4;6,3;4,1;1,7;1,5;0,9;-16,9;0,601
249100074;17530;29700;49450;2,8;78,0;5,0;11,5;NA;NA;5,0;5,0;NA;NA;5,0;87,0;81,2;2,0;3,8;24,0;9,6;2,0;1,2;0,5;0,3;-22,6;0,698
249100157;15310;26130;43140;2,8;68,1;5,0;14,0;NA;NA;5,6;5,5;NA;NA;5,6;77,4;70,9;2,2;4,3;30,5;10,2;2,5;1,4;0,7;0,4;-20,6;0,675
249100546;15350;26270;42380;2,8;71,2;5,0;15,9;10,5;8,0;6,2;5,4;5,0;NA;5,8;86,3;80,6;2,3;3,4;24,1;7,3;3,1;1,8;0,8;0,5;-20,8;0,644
249100553;16390;27060;43010;2,6;73,1;5,0;14,4;NA;5,7;5,0;5,0;5,0;NA;5,0;82,0;76,5;2,2;3,3;26,8;8,7;2,6;1,5;0,7;0,4;-20,1;0,661
249100595;13980;25050;43150;3,1;66,4;5,0;20,2;NA;12,5;8,2;8,3;5,0;NA;8,3;80,8;74,7;2,4;3,7;27,1;8,7;3,7;1,9;1,1;0,7;-20,3;0,656
249500109;11100;21880;37770;3,4;58,3;5,0;28,2;22,1;17,5;18,1;15,9;11,9;9,2;16,3;87,1;81,0;3,4;2,7;19,3;5,2;6,5;3,1;1,9;1,5;-18,1;0,544
249500430;16220;28220;47990;3,0;75,2;5,0;14,5;NA;7,3;5,0;5,0;NA;NA;5,1;82,6;75,2;2,4;5,0;26,3;11,6;2,3;1,3;0,6;0,4;-22,8;0,689
249500455;14690;26840;46360;3,2;71,5;5,0;18,4;NA;10,7;8,0;5,4;5,0;NA;7,1;82,8;75,5;2,4;4,9;27,1;10,3;2,8;1,5;0,8;0,5;-23,0;0,651
249500489;11350;21470;34680;3,1;55,3;5,5;29,5;19,5;15,2;17,8;14,7;11,3;9,3;15,0;82,7;77,1;3,3;2,3;23,0;4,8;6,1;3,2;1,7;1,2;-16,6;0,560
249500513;13900;24430;40080;2,9;61,9;5,0;20,5;NA;8,7;9,3;7,6;6,7;NA;8,1;81,4;74,2;3,1;4,1;24,9;8,6;3,8;2,0;1,1;0,7;-18,7;0,649
249720053;8850;18080;37400;4,2;33,0;21,9;39,4;50,3;36,3;31,0;29,1;22,6;31,7;29,1;72,0;62,4;3,9;5,7;23,6;7,9;11,2;2,6;6,8;1,8;-14,7;0,210
249720061;9040;19130;39640;4,4;39,0;16,4;34,6;45,6;32,2;28,6;26,8;20,4;26,3;26,7;75,1;66,6;3,4;5,1;24,0;5,7;10,6;2,5;6,0;2,1;-15,4;0,207
249740077;8160;15140;34890;4,3;27,1;32,3;49,0;53,9;41,6;41,6;37,4;32,4;44,0;39,8;73,9;60,3;5,6;8,0;15,6;6,8;17,1;4,5;9,4;3,2;-13,4;0,397
249740085;7880;14470;32120;4,1;22,9;33,4;54,1;57,3;46,2;43,1;42,0;32,9;41,8;42,5;67,2;53,8;6,3;7,1;19,3;6,9;18,5;4,6;10,1;3,8;-11,9;0,394
249740093;7830;13680;30310;3,9;20,0;33,1;59,9;64,5;52,6;47,7;41,5;36,9;45,1;46,5;70,0;57,1;5,4;7,5;13,4;4,8;22,7;6,3;11,8;4,6;-10,9;0,367
249740101;8490;16300;38420;4,5;31,4;28,3;43,7;49,7;37,9;36,0;33,4;30,3;39,0;35,6;78,4;65,3;5,3;7,8;14,4;7,3;14,6;4,1;8,0;2,5;-14,7;0,398
249740119;8690;16930;40130;4,6;34,5;18,1;43,8;49,7;38,0;35,7;31,4;25,9;32,7;34,3;78,6;66,8;4,5;7,3;15,5;7,3;14,0;3,9;6,9;3,2;-15,4;0,427
13001;11490;24340;48980;4,3;60,0;5,0;22,0;22,0;14,0;16,0;15,0;11,0;9,0;14,0;75,0;65,9;2,9;6,2;27,5;15,8;4,2;1,3;1,8;1,1;-22,5;0,614
13002;14780;26120;45760;3,1;66,0;5,0;16,0;NA;8,0;8,0;7,0;6,0;NA;7,0;76,1;64,7;2,6;8,8;30,9;11,8;2,8;1,2;1,1;0,5;-21,6;0,592
13003;13320;24410;43520;3,3;59,0;NA;NA;NA;NA;NA;NA;NA;NA;9,0;82,5;71,0;2,9;8,6;22,9;11,1;3,4;1,6;1,1;0,7;-19,9;0,556
13005;11320;20840;37040;3,3;50,0;6,0;26,0;22,0;21,0;18,0;16,0;11,0;9,0;16,0;71,3;62,3;3,5;5,5;30,6;10,0;6,6;2,3;2,7;1,6;-18,5;0,523
13007;13490;24640;41800;3,1;59,0;5,0;19,0;NA;10,0;10,0;9,0;NA;NA;9,0;78,6;69,3;3,2;6,1;26,5;10,6;3,8;1,7;1,3;0,8;-19,5;0,542
13014;10900;19330;32040;2,9;41,0;9,0;27,0;NA;22,0;18,0;19,0;16,0;15,0;18,0;71,7;63,7;4,6;3,4;26,2;7,2;8,2;3,0;3,2;2,0;-13,3;0,489
13015;15850;29190;50260;3,2;71,0;5,0;12,0;NA;NA;6,0;NA;NA;NA;5,0;81,8;73,3;2,5;6,0;26,8;11,3;2,5;1,2;0,8;0,5;-22,4;0,637
13016;14660;25540;42520;2,9;63,0;NA;17,0;NA;NA;NA;NA;NA;NA;7,0;77,3;68,1;3,4;5,8;29,2;9,6;3,3;1,6;1,1;0,6;-19,4;0,563
13019;16560;30940;58290;3,5;73,0;5,0;11,0;NA;NA;NA;NA;NA;NA;5,0;81,7;71,7;2,2;7,8;23,5;16,9;1,9;1,0;0,6;0,3;-24,0;0,637
13020;14650;25600;40800;2,8;61,0;NA;NA;NA;NA;NA;NA;NA;NA;NA;79,8;72,6;3,3;3,9;27,0;7,9;3,4;1,6;1,1;0,7;-18,1;0,571
13021;15750;30510;60630;3,8;70,0;NA;12,0;NA;NA;NA;NA;NA;NA;6,0;67,7;58,2;2,0;7,5;33,5;23,3;1,7;0,6;0,7;0,4;-26,2;0,679
13022;12880;27260;59980;4,7;65,0;5,0;17,0;NA;NA;NA;NA;NA;NA;10,0;67,2;52,2;2,5;12,5;32,4;27,6;1,9;0,6;0,8;0,5;-29,1;0,672
13023;13740;26790;48880;3,6;62,0;NA;18,0;NA;NA;NA;NA;NA;NA;8,0;76,5;62,3;3,8;10,4;29,4;13,4;2,6;1,1;0,9;0,6;-21,9;0,573
13024;12310;22130;36530;3,0;50,0;NA;28,0;NA;NA;NA;NA;NA;NA;12,0;73,4;65,3;3,7;4,4;28,8;8,4;5,4;2,4;1,8;1,2;-16,0;0,582
13025;17570;29800;54420;3,1;74,0;NA;NA;NA;NA;NA;NA;NA;NA;NA;79,4;70,1;2,7;6,6;25,7;16,3;1,7;0,9;0,5;0,3;-23,1;0,647
13026;12410;22080;35400;2,9;53,0;5,0;23,0;20,0;12,0;12,0;11,0;10,0;NA;12,0;79,5;73,0;3,4;3,1;24,0;6,7;6,2;2,6;2,2;1,4;-16,4;0,485
13028;11770;21950;40220;3,4;52,0;6,0;22,0;21,0;16,0;16,0;16,0;11,0;10,0;14,0;68,3;59,3;3,7;5,3;35,1;11,1;4,9;1,5;2,1;1,3;-19,4;0,558
13030;13210;23610;39830;3,0;59,0;NA;20,0;NA;NA;NA;NA;NA;NA;10,0;81,2;72,6;3,3;5,3;24,4;9,1;4,2;2,1;1,3;0,8;-18,9;0,524
13031;14510;24870;39310;2,7;60,0;NA;NA;NA;NA;NA;NA;NA;NA;7,0;73,2;65,8;2,6;4,8;31,9;9,2;3,4;1,5;1,3;0,6;-17,7;0,531
13032;15480;30280;56290;3,6;71,0;NA;12,0;NA;NA;NA;NA;NA;NA;6,0;80,7;69,6;3,0;8,1;26,2;15,6;2,0;0,9;0,7;0,4;-24,5;0,631
13033;14900;27580;48630;3,3;67,0;NA;18,0;NA;NA;NA;NA;NA;NA;7,0;85,2;75,2;3,2;6,8;22,8;11,6;2,6;1,1;1,0;0,5;-22,2;0,587
13035;13300;24320;40950;3,1;57,0;5,0;19,0;NA;NA;NA;NA;NA;NA;9,0;77,0;68,4;3,2;5,4;26,6;11,5;3,6;1,6;1,2;0,8;-18,7;0,605
13037;14100;25180;40200;2,9;63,0;5,0;15,0;NA;NA;NA;NA;NA;NA;8,0;82,5;76,0;3,3;3,2;24,5;7,6;3,7;1,8;1,2;0,7;-18,3;0,591
13039;13070;22310;35390;2,7;55,0;5,0;21,0;NA;11,0;11,0;10,0;NA;NA;10,0;77,9;72,3;3,4;2,2;26,0;5,9;5,5;2,4;1,8;1,3;-15,3;0,512
13040;14110;26340;45470;3,2;63,0;5,0;15,0;NA;NA;8,0;NA;NA;NA;7,0;84,9;74,8;3,4;6,7;22,1;9,4;3,4;1,6;1,2;0,6;-19,8;0,562
13041;12070;21750;35600;2,9;51,0;5,0;23,0;18,0;15,0;16,0;13,0;9,0;11,0;13,0;74,6;68,2;3,3;3,1;27,8;7,8;5,9;2,2;2,3;1,4;-16,1;0,537
13042;14650;28260;54770;3,7;67,0;NA;15,0;NA;NA;NA;NA;NA;NA;7,0;72,3;61,4;2,5;8,4;30,1;17,9;2,4;1,1;0,8;0,5;-22,7;0,606
13043;12080;23080;36980;3,1;56,0;7,0;26,0;NA;15,0;11,0;14,0;10,0;NA;13,0;78,1;70,2;3,6;4,3;26,6;7,0;5,5;2,1;2,3;1,1;-17,2;0,518
13044;14090;25380;45850;3,3;61,0;NA;15,0;NA;NA;NA;NA;NA;NA;8,0;79,6;69,4;2,8;7,4;26,3;10,5;3,0;1,3;1,1;0,6;-19,4;0,578
13046;14290;24930;43450;3,0;58,0;NA;NA;NA;NA;NA;NA;NA;NA;7,0;78,5;71,6;2,7;4,2;25,5;11,9;3,3;1,6;1,0;0,7;-19,2;0,568
13047;12190;21720;36100;3,0;53,0;5,0;24,0;20,0;17,0;15,0;11,0;9,0;8,0;13,0;76,3;69,2;3,1;4,0;27,1;7,3;6,2;2,4;2,2;1,6;-16,9;0,517
13048;13150;24040;41780;3,2;56,0;NA;25,0;NA;NA;NA;NA;NA;NA;10,0;71,7;63,4;3,5;4,8;30,2;12,8;3,6;1,5;1,3;0,8;-18,3;0,574
13049;14830;25380;42370;2,9;60,0;NA;NA;NA;NA;NA;NA;NA;NA;NA;73,8;63,3;2,6;7,9;29,6;12,2;3,2;1,7;1,0;0,5;-18,8;0,577
13050;13010;24470;42750;3,3;59,0;6,0;18,0;NA;NA;11,0;12,0;NA;NA;10,0;74,8;66,1;3,4;5,3;29,2;12,2;3,7;1,6;1,3;0,8;-19,9;0,599
13051;13840;25300;41200;3,0;62,0;6,0;16,0;NA;NA;8,0;NA;NA;NA;8,0;85,9;77,4;3,3;5,2;21,3;8,1;3,4;1,9;1,0;0,5;-18,7;0,576
13053;12580;22870;39130;3,1;52,0;7,0;21,0;NA;NA;12,0;NA;NA;NA;11,0;76,4;67,3;3,7;5,4;26,5;10,9;4,3;1,9;1,5;0,9;-18,1;0,554
13054;10460;20580;34310;3,3;48,0;9,0;32,0;26,0;23,0;20,0;17,0;13,0;11,0;18,0;74,2;67,0;3,7;3,5;27,5;7,3;7,4;2,7;2,9;1,8;-16,4;0,506
13056;10970;21580;37950;3,5;52,0;5,0;29,0;24,0;22,0;21,0;17,0;11,0;10,0;17,0;70,6;62,9;3,4;4,3;31,7;7,8;6,9;2,2;2,9;1,8;-17,0;0,522
13059;12250;23220;41530;3,4;55,0;NA;24,0;NA;NA;NA;NA;NA;NA;12,0;80,0;71,0;3,5;5,5;23,4;11,2;4,3;1,9;1,5;0,9;-18,9;0,579
13060;14290;26100;48510;3,4;64,0;NA;13,0;NA;NA;NA;NA;NA;NA;7,0;81,2;71,9;2,9;6,4;23,0;14,6;3,0;1,3;1,1;0,6;-21,8;0,567
13062;16260;28010;47110;2,9;70,0;NA;NA;NA;NA;NA;NA;NA;NA;5,0;78,5;68,6;2,9;7,0;28,5;11,1;2,3;1,1;0,8;0,4;-20,4;0,608
13063;10270;18710;31140;3,0;41,0;6,0;34,0;25,0;22,0;24,0;22,0;19,0;13,0;21,0;70,3;63,8;4,0;2,5;28,6;5,6;9,4;3,6;3,4;2,4;-13,9;0,487
13069;13900;25630;43520;3,1;63,0;5,0;17,0;NA;NA;9,0;NA;NA;NA;8,0;75,2;67,2;2,8;5,2;27,4;15,3;3,2;1,5;1,0;0,7;-21,1;0,612
13070;13350;23070;38330;2,9;56,0;NA;17,0;NA;NA;NA;NA;NA;NA;9,0;74,9;66,7;3,0;5,2;30,7;8,3;4,4;1,8;1,7;0,9;-18,3;0,557
13071;14010;24740;40430;2,9;61,0;5,0;18,0;NA;9,0;9,0;9,0;5,0;NA;8,0;75,1;66,8;2,7;5,6;30,1;9,7;3,7;1,7;1,3;0,7;-18,6;0,567
13072;15400;27530;47990;3,1;67,0;NA;NA;NA;NA;NA;NA;NA;NA;NA;80,4;70,8;3,0;6,6;26,5;11,5;2,7;1,3;0,9;0,5;-21,1;0,600
13073;15040;25510;41320;2,7;63,0;NA;17,0;NA;NA;NA;NA;NA;NA;6,0;80,9;72,6;2,8;5,5;26,8;8,4;3,2;1,5;1,1;0,6;-19,3;0,551
13074;12690;22490;38320;3,0;52,0;6,0;22,0;NA;NA;NA;NA;NA;NA;11,0;79,7;72,4;3,5;3,8;23,7;8,4;4,7;2,2;1,6;0,9;-16,5;0,558
13075;13980;24580;40750;2,9;61,0;5,0;16,0;NA;NA;9,0;NA;NA;NA;8,0;70,0;60,5;2,3;7,2;35,2;10,0;3,6;1,5;1,3;0,8;-18,8;0,583
13077;10330;18790;32100;3,1;40,0;7,0;36,0;35,0;26,0;26,0;21,0;17,0;17,0;22,0;67,5;61,1;3,9;2,5;30,4;5,8;10,4;3,3;4,7;2,4;-14,1;0,430
13078;10350;19190;34050;3,3;43,0;6,0;32,0;NA;22,0;24,0;19,0;17,0;NA;21,0;75,2;66,4;5,2;3,6;28,2;4,0;7,8;2,5;3,2;2,1;-15,2;0,397
13080;13230;25030;43870;3,3;58,0;NA;19,0;NA;NA;NA;NA;NA;NA;9,0;76,1;67,3;2,8;6,0;26,6;13,1;3,5;1,5;1,3;0,7;-19,3;0,592
13081;13320;23340;37350;2,8;57,0;5,0;19,0;NA;11,0;10,0;9,0;NA;NA;9,0;76,9;70,4;3,0;3,5;27,7;7,9;4,5;2,2;1,4;0,9;-17,0;0,571
13082;13300;26770;51240;3,9;63,0;NA;19,0;NA;NA;NA;NA;NA;NA;10,0;74,2;64,1;3,5;6,6;29,5;16,2;2,7;1,2;0,9;0,6;-22,6;0,641
13084;11980;21220;35850;3,0;46,0;NA;24,0;NA;NA;17,0;NA;NA;NA;13,0;75,9;68,0;3,8;4,1;26,3;6,8;6,7;2,7;2,6;1,4;-15,7;0,588
13085;13720;25280;42680;3,1;63,0;NA;16,0;NA;NA;NA;NA;NA;NA;8,0;79,0;68,7;2,8;7,5;28,1;9,0;3,4;1,6;1,1;0,7;-19,5;0,574
13086;13050;24730;44410;3,4;61,0;5,0;20,0;NA;NA;10,0;11,0;NA;NA;10,0;75,8;64,6;2,9;8,3;27,9;13,8;3,6;1,4;1,4;0,8;-21,1;0,561
